Index	Bogennummer	REDE_Namen	Sprache	tu	hinein	etwas	kohle	in1	den	ofen	dass	wird	die	milch	bald	zu	kochen	anfangen
mn	43340	Niedernsill	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koi(h)n - - - - - - -	an - -	-	Ofn - - - - - -	as - -	- - - - - -	d'	Müich -	bäid - - - - - - - -	- -	- ſian -	oa(n)foangt - -
mn	43347	Sankt Georgen	1	- Lög - - - - - - - - - -	- eini - -	- - - - - - - - - -	- Scheidl - - - - - -	- - -	-	- - - - - - -	daß - -	- - - - - -	d'	Müch -	bald - - - - - - - -	z' -	- ſian -	anfangt - -
mn	43354	Goldegg	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koin - - - - - - -	in - -	-	- - Heaſcht - - - -	daß - -	- - - - - -	d'	Müch -	bait - - - - - - - -	- -	- ſoit -	- - -
mn	43359	Kleinarl	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koin - - - - - - -	an - -	-	Ofn - - - - - -	daß - -	- - - - - -	d'	Müch -	baid - - - - - - - -	zan -	Kochen - -	afang - -
mn	43372	Bad Gastein	1	- Lög - - - - - - - - - -	naouch - - -	- - - - - - - - - -	- - - - - - - -	- - -	-	- - - - - - -	daß - -	- - - - - -	d'	Miech -	- - - - - - eönta - -	- -	- ſiatt -	- - -
mn	43378	Berg-Gruben	1	- - - - Schia - - - - - - -	- - - -	- - - - - - - - - -	- - Holz - - - - -	in - -	-	- - Head - - - -	daß - -	- - - - - -	die	Milach -	- - - - - - - - -	- -	- ſoidit -	- - -
mn	43379	Heiligenblut	1	Tue - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	Oufn - - - - - -	daß - -	- - - - - -	die	Miele -	bold - - - - - - - -	z' -	- ſiedn -	- o(n)hebt -
mn	4338	Köpenick-Kietz	1	Du - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	den	Ofen - - - - - -	det - -	- - - - - -	die	Melk -	bald - - - - - - - -	tu -	kochen - -	anfangt - -
mn	43381	Sankt Martin am Tennengebirge	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	Ofen - - - - - -	daß - -	- - - - - -	die	Milli -	- - - - - - - - -	- -	kochen - -	anfangt - -
mn	43384	Ramsau	1	- - - - - - - - - - - -	- eihi - -	- - - - - - - - - -	- - - - feſt - - -	in - -	-	Ofn - - - - - -	deß - -	- - - - - -	d'	Muich -	bald - - - - - - - -	- -	- ſieadt -	- - -
mn	43391	Assach	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	Ofen - - - - - -	daß - -	- - - - - -	d	Muich -	bald - - - - - - - -	es -	kochn - -	anfangt - -
mn	43393	Donnersbach	1	Tma - - - - - - - - - - -	- - - -	- - - - - - - - - -	Ko̊hla - - - - - - -	in - -	-	Ofn - - - - - -	daß - -	- - - - - -	‘d	Miilch -	- dlei - - - - - - -	zan -	- siadn -	anfångt - -
mn	43412	Untertauern	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	- - huizX) - - - - -	en - -	-	Ofn - - - - - -	daß - -	- - - - - -	dö	Mich -	båid - - - - - - - -	- -	- siat -	- - -
mn	43420	Pöllau	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhln - - - - - - -	in - -	-	Oufn - - - - - -	daß - -	- - - - - -	di	Mülch -	bold - - - - - - - -	zan -	kouchn - -	aunfaung - -
mn	43427	Oberweissburg	1	Tua - - - - - - - - - - -	- ahi - -	- - - - - - - - - -	Doi - - - - - - -	en - -	-	Ofn - - - - - -	dö - -	- - - - - -	-	Mich -	boed - - - - - - - -	- -	- ſiat -	- - -
mn	43433	Sauerfeld	1	Dua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koin - - - - - - -	en - -	-	Ofn - - - - - -	daß - -	- - - - - -	d'	Mich -	boaid - - - - - - - -	zon -	kochn - -	af?ngt - -
mn	43439	Ranten	1	- - - - - - - - - - Hoaz -	- - - -	- - - - - - - - - -	- - - - - - - -	in - -	-	Ofn - - - - - -	daß - -	- - - - - -	die	Mülch -	bald - - - - - - - -	- -	- ſiat -	- - -
mn	43453	Strechen	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuln - - - - - - -	in - -	-	Oufn - - - - - -	daß - -	- - - - - -	die	Müch -	bald - - - - - - - -	zan -	kochn - -	anfengt - -
no	43455	Treglwang	1	Tu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	Ofn - - - - - -	daß - -	- - - - - -	d'	Mili -	bald - - - - - - - -	zunn -	kochn - -	anfangt - -
no	43457	Kalwang	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhln - - - - - - -	in - -	-	Ofn - - - - - -	daß - -	- - - - - -	d’	Müch -	bold - - - - - - - -	zon -	Kochn - -	oanfongt - -
no	43458	Trofaiach	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuln - - - - - - -	in - -	’n	Oufn - - - - - -	daß - -	- - - - - -	d’	Mülch -	bold - - - - - - - -	z’ -	kouchn - -	- onhebb -
no	43462	Hafendorf	1	Tua - - - - - - - - - - -	- eini - -	- - - - - - - - - -	Kuhln - - - - - - -	in - -	-	Ofn - - - - - -	daß - -	- - - - - -	d'	Mülch -	bold - - - - - - - -	zan -	- ſian -	afufaungt - -
no	4347	Herzfelde	1	Duh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koahlen - - - - - - -	in - -	den	- - - - - - Kachelan	det - -	- - - - - -	de	Melk -	bald - - - - - - - -	to -	kochen - -	anfangt - -
no	43480	Sankt Michael in Obersteiermark	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhln - - - - - - -	in - -	den	Oufn - - - - - -	das - -	- - - - - -	'd'	Mülch -	bold - - - - - - - -	zan -	Kouchn - -	onfongt - -
no	43488	Pusterwald	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhl'n - - - - - - -	in - -	-	Ofn - - - - - -	doß - -	- - - - - -	'd	Mülch -	bold - - - - - - - -	- -	- ſiad -	- - -
no	43489	Sankt Oswald	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhln - - - - - - -	in - -	-	O'f'n - - - - - -	daß - -	- - - - - -	d'	Milch -	bald - - - - - - - -	zum -	Koch'n - -	anfangt - -
no	43494	Sankt Marein bei Knittelfeld	1	- Le - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohl'n - - - - - - -	in - -	'n	Ofn - - - - - -	dass - -	- - - - - -	d'	Milch -	bald - - - - - - - -	- -	- siadt -	- - -
no	43497	Frohnleiten	1	Tua - - - - - - - - - - -	- aeni - -	- - - - - - - - - -	Kuin - - - - - - -	in - -	-	Ouf'n - - - - - -	das - -	- - - - - -	d'	Müch -	bold - - - - - - - -	- -	- ſiat -	- - -
no	43505	Sankt Peter ob Judenburg	1	- - - - - - - - - - Hoaz -	noch - - -	- - - - - - - - - -	- - - - - - - -	- - -	-	- - - - - - -	daß - -	- - - - - -	die	Milch -	bold - - - - - - - -	- -	- ſiad -	- - -
no	43530	Teufenbach	1	Tua - - - - - - - - - - -	- eini - -	- - - - - - - - - -	Kuhlen - - - - - - -	in - -	-	Ofen - - - - - -	doß - -	- - - - - -	d	Milch -	bold - - - - - - - -	z -	kochn - -	onfongt - -
no	43534	Sankt Johann	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhlu - - - - - - -	in - -	-	Of'n - - - - - -	daß - -	- - - - - -	d'	Milch -	bold - - - - - - - -	zan -	koch'n - -	onfangt - -
no	43537	Kainach bei Voitsberg	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	- - Herd - - - -	daß - -	- - - - - -	die	Mülch -	bold - - - - - - - -	z’ -	kuchn - -	onfong - -
no	43544	Gratwein	1	Tua - - - - - - - - - - -	- eini - -	- - - - - - - - - -	Ko̊hln - - - - - - -	in - -	-	Ofn - - - - - -	dost - -	- - - - - -	die	Mülch -	bold - - - - - - - -	zun -	koch‘n - -	ånfångt - -
no	4357	Tempelberg	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	den	Ofen - - - - - -	daß - -	- - - - - -	die	Melk -	bald - - - - - - - -	zu -	kochen - -	anfängt - -
no	43576	Fochnitz	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhln - - - - - - -	in - -	den	Ofen - - - - - -	daß - -	- - - - - -	die	Milch -	- glei - - - - - - -	- -	- ſiad -	- - -
no	43579	Wenigzell	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhn - - - - - - -	in - -	-	Ofn - - - - - -	daß - -	- - - - - -	d'	Müch -	- glei - - - - - - -	zan -	- ſian -	aufaung - -
no	43633	Ehrenschachen	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhln - - - - - - -	in - -	’n	Ofm - - - - - -	daß - -	- - - - - -	d	Mülli -	bold - - - - - - - -	zan -	Kochn - -	anfongt - -
no	4364	Döbberin	1	- - Mack - - - - - - - - -	- - - -	- - - - - - - - - -	Koahlen - - - - - - -	in - -	den	- - - - - - Kachelon	det - -	dut - - - - -	die	Melk -	bolle - - - - - - - -	- -	kochen - -	- - -
no	43640	Salmannsdorf	1	Tui - - - - - - - - - - -	- oi - -	- - - - - - - - - -	koiln - - - - - - -	en - -	-	öfen - - - - - -	dos - -	- - - - - -	d	müli -	bold - - - - - - - -	zan -	koucha - -	- onhebt -
no	43662	Sankt Kathrein am Offenegg	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhln - - - - - - -	in - -	nan	Oufn - - - - - -	daß - -	- - - - - -	d'	Mülch -	bold - - - - - - - -	zan -	kouchn - -	oanfongt - -
no	43699	Siget in der Wart	1	Tu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuln - - - - - - -	in - -	-	Ofen - - - - - -	dass - -	- - - - - -	die	Müli -	bald - - - - - - - -	zen -	kochm - -	anfangt - -
no	43715	Stubenberg	1	Tua - - - - - - - - - - -	- eine - -	- - - - - - - - - -	kuln - - - - - - -	in - -	-	Ofen - - - - - -	daß - -	- - - - - -	d'	Mich -	bal - - - - - - - -	zum -	kochen - -	anfangt - -
no	43726	Unterrohr	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhln - - - - - - -	in - -	-	Ofn - - - - - -	daß - -	- - - - - -	d'	Mülli -	bald - - - - - - - -	z -	- ſiadn -	- anhebt -
no	43756	Eggersdorf	1	- - - - - - - - - - Hoaz -	nach - - -	- - - - - - - - - -	- - - - - - - -	- - -	-	- - - - - - -	daß - -	- - - - - -	d'	Mülch -	bald - - - - - - - -	z' -	- ſiadn -	- heb' -
no	43761	Sinabelkirchen	1	Tui - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhln - - - - - - -	in - -	(den)	Oufn - - - - - -	daß - -	- - - - - -	d(i)	Mülch -	- - - - - - - - -	z(u) -	kouchn - -	aunfaung - -
no	4377	Pamiecin	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koehln - - - - - - -	in - -	nen	- - - - - - Kachelahn	det - -	- - - - - -	die	Melk -	bolle - - - - - - - -	tu -	kochen - -	anfangt - -
no	43773	Bad Blumau	1	Tui - - - - - - - - - - -	- eine - -	- - - - - - - - - -	Kuhln - - - - - - -	in - -	-	Of'n - - - - - -	daß - -	- - - - - -	d'	Milch -	bold - - - - - - - -	- -	- ſiad -	- - -
no	43782	Deutsch Tschantschendorf	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhln - - - - - - -	in - -	-	Oufn - - - - - -	daß - -	- - - - - -	die	Müli -	bold - - - - - - - -	zu -	kochn - -	afang - -
no	43850	Klostermarienberg	1	Tui - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kulln - - - - - - -	in - -	-	Aufn - - - - - -	daß - -	- - - - - -	d'	Mülli -	- - - - - - - - -	zan -	- suin -	aunfaungt - -
no	4388	Grabno	1	Tuch - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	den	Ofen - - - - - -	daß - -	- - - - - -	die	Melch -	bald - - - - - - - -	zu -	kochen - -	anfängt - -
no	43889	Moschendorf	1	Tui - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kualn - - - - - - -	in - -	-	Oafn - - - - - -	det - -	- - - - - -	d	Mul -	bold - - - - - - - -	zan -	- - woll'n	a'fangt - -
no	43896	St Jakob	1	Tü - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kouhl - - - - - - -	in - -	-	Oufin - - - - - -	daß - -	- - - - - -	die	Milch -	- - - - - - - - -	- -	- soidit -	- - -
no	43905	Oberpeischlach	1	Tü - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kouhl - - - - - - -	in - -	-	Oufin - - - - - -	aß - -	- - - - - -	die	Milch -	bol - - - - - - - -	zi -	kochin - -	unfong - -
no	43909	Mörtschach	1	Tue - - - - - - - - - - -	- - - -	- - - - - - - - - -	- - - - - Gluöt - -	in - -	-	Ofen - - - - - -	daß - -	- - - - - -	die	Mili -	- - - - - - - - -	z' -	kochn - -	anfangt - -
no	43910	Flattach	1	Tua - - - - - - - - - - -	- eina - -	- - - - - - - - - -	- - Holz - - - - -	in - -	-	ofn - - - - - -	daß - -	- - - - - -	de	Mile -	bald - - - - - - - -	- -	- ſiadet -	- - -
no	43938	Kolbnitz	1	- Lög - - - - - - - - - -	nach - - -	- - - - - - - - - -	- Scheitl - - - - - -	- - -	-	- - - - - - -	daß - -	- - - - - -	die	Milch -	bald - - - - - - - -	- -	kocht - -	- - -
no	43939	Ausservillgraten	1	Tui - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koil - - - - - - -	in - -	-	Oif'n - - - - - -	aß - -	- - - - - -	die	Milch -	bol - - - - - - - -	zi -	- ſoid'n -	- unhöt -
no	43948	Assling	1	Tui - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	-	Ofen - - - - - -	doß - -	- - - - - -	die	Milch -	bold - - - - - - - -	zi -	kochn - -	unfongt - -
no	43959	Lindsberg	1	Tue - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	Ofn - - - - - -	daß - -	- - - - - -	die	Milch -	bald - - - - - - - -	ze -	kochn - -	anfangt - -
no	43977	Kornat	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	Ofn - - - - - -	daß - -	- - - - - -	d	Mili -	- glei - - - - - - -	z' -	kochn - -	- anhebt -
no	43982	Berg im Drautal	1	Tue - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	Oufn - - - - - -	doß - -	- - - - - -	d'	Milech -	bold - - - - - - - -	z' -	kouch'a - -	anfong - -
no	43988	Goderschach	1	Tue - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koln - - - - - - -	in - -	-	Ofn - - - - - -	dåß - -	- - - - - -	dö	Milnh -	båld - - - - - - - -	zu -	- siėdn -	ånfångt - -
no	4400	Trzemeszno Lubuskie	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	den	Oben - - - - - -	daß - -	- - - - - -	die	Milch -	- - - - - - - - -	zu -	kochen - -	anfängt - -
no	44006	Kremsbrücke	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koil - - - - - - -	in - -	-	Ofn - - - - - -	taß - -	- - - - - -	tö	Mülch -	balt - - - - - - - -	- -	- ſiadn -	onfong - -
no	44010	Oberhof	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	en - -	-	Ofn - - - - - -	daß - -	- - - - - -	dö	Milach -	bold - - - - - - - -	z' -	kochn - -	- onhöbt -
no	44038	Kleblach-Lind	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	Ofen - - - - - -	daß - -	- - - - - -	die	Milach -	bald - - - - - - - -	- -	- ſiedat -	- - -
no	44040	Obermillstatt	1	Tue - - - - - - - - - - -	- eichn - -	- - - - - - - - - -	Kohln - - - - - - -	en - -	-	Ofn - - - - - -	daß - -	- - - - - -	de	Mülch -	- - - - - - - - -	- -	kochn - -	- - -
no	44054	Patergassen	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	Ofn - - - - - -	daß - -	- - - - - -	de	Milch -	bald - - - - - - - -	z' -	kochn - -	anfangt - -
no	44056	Steuerberg	1	Tua - - - - - - - - - - -	- eini - -	- - - - - - - - - -	- - Holz - - - - -	in - -	-	- - Herd - - - -	das - -	- - - - - -	die	Milach -	bald - - - - - - - -	zan -	- Siad'n -	anfangt - -
no	44109	Hermagor	1	Tua - - - - - - - - - - -	- eihan - -	- - - - - - - - - -	Kouln - - - - - - -	in - -	-	Oufan - - - - - -	daß - -	- - - - - -	die	Milich -	bald - - - - - - - -	- -	- ſiadn -	anfangt - -
no	44117	Bleiberg-Kreuth	1	Tua - - - - - - - - - - -	- eichn - -	- - - - - - - - - -	Koln - - - - - - -	en - -	-	Ofn - - - - - -	das - -	- - - - - -	'd	Milach -	bald - - - - - - - -	- -	- ſiadet -	- - -
no	44124	Villach	1	Tua - - - - - - - - - - -	- eim - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	Ofn - - - - - -	dåß - -	- - - - - -	die	Milch -	båld - - - - - - - -	zum -	kochn - -	ånfångt - -
no	44142	Schiefling	1	Tu - - - - - - - - - - -	- - - -	- noch - - - - - - - -	Kohln - - - - - - -	in - -	den	Ofen - - - - - -	doß - -	- - - - - -	die	Milch -	bold - - - - - - - -	z' -	- ſiedn -	onfongt - -
no	44162	Suetschach	1	Tua(ä) - - - - - - - - - - -	- eine - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	Ofn - - - - - -	daß - -	- - - - - -	die	Milch -	bald - - - - - - - -	z'n -	koch'n - -	anfangt - -
no	44174	Sankt Salvator	1	- - - - - - - - - - Hoaz -	nach - - -	- - - - - - - - - -	- - - - - - - -	- - -	-	- - - - - - -	daß - -	- - - - - -	die	Mlch -	balt - - - - - - - -	- -	- ſiadat -	- - -
no	44182	Heft	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	- - - - - - - -	- - -	-	- - - - - - -	daß - -	- - - - - -	die	Milach -	- - - - - - - - -	- -	aufkocht - -	- - -
no	44189	Schiefling	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kouhln - - - - - - -	in - -	-	Oufn - - - - - -	- - damit	- - - - - -	die	Milli -	bold - - - - - - - -	z -	kouchn - -	- anhebt -
no	44196	Modriach	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	- - Hulz - - - - -	in - -	den	Ofen - - - - - -	daß - -	- - - - - -	die	Milch -	bald - - - - - - - -	zu -	kochen - -	anfungt - -
no	44200	Launegg	1	Dua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhln - - - - - - -	- - -	-	- - - - - - -	daß - -	- - - - - -	die	Mülch -	- glei - - - - - - -	- -	- ſiad -	- - -
no	44234	Obermühlbach	1	- - - - - - - - - - Haz -	- eine - -	- - - - - - - - - -	- - - - - - - -	- - -	-	- - - - - - -	daß - -	- - - - - -	di	Milch -	bald - - - - - - - -	- -	- ſiadat -	- - -
no	44243	Hochfeistritz	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	Ofn - - - - - -	doß - -	- - - - - -	die	Milch -	bold - - - - - - - -	z' -	kochn - -	a(o)nfongt - -
no	44248	Sankt Andrä	1	Tua - - - - - - - - - - -	- eini - -	- - - - - - - - - -	Ǩouln - - - - - - -	in - -	-	Ouf’n - - - - - -	das - -	- - - - - -	die	Milch -	boldt - - - - - - - -	- -	- siadat -	- - -
no	44256	Glashütten	1	- Leg - - - - - - - - - -	noch - - -	- - - - - - - - - -	- - Hulz - - - - -	- - -	-	- - - - - - -	daß - -	- - - kimb - -	di	Mülch -	- - - - - - - - -	zan -	- siadn -	- - -
no	44261	Sankt Peter im Sulmtal	1	- - - - - - - - - - - Gib	- - - -	- - - - - - - - - -	Kuhl - - - - - - -	in - -	'n	Ofen - - - - - -	daß - -	- - - - - -	d'	Milch -	- glei - - - - - - -	zun -	- Siadn -	anfangt - -
no	44295	Oberhaag	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuln - - - - - - -	- - -	-	- - - - - - -	doß - -	- - - - - -	di	Mülch -	bold - - - - - - - -	- -	- ſiadn -	- he(i)bt -
no	44303	Klagenfurt-Harbach	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	in - -	-	Ofn - - - - - -	daß - -	- - - - - -	d'	Mülch -	bald - - - - - - - -	zan -	kochn - -	anfangt - -
no	44308	Eberndorf	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	den	Ofen - - - - - -	- - damit	- - - - - -	die	Milch -	bald - - - - - - - -	'z -	kochn - -	anfangt - -
no	44313	Lorenzenberg	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	d'	Ofn - - - - - -	daß - -	- - - - - -	d'	Milch -	bald - - - - - - - -	- -	- ſiedat -	- - -
no	44314	Sankt Margarethen	1	Tua - - - - - - - - - - -	- eine - -	- - - - - - - - - -	Kohln - - - - - - -	n - -	-	Ofn - - - - - -	daß - -	- - - - - -	de	Milch -	bald - - - - - - - -	zua -	kochn - -	anfangt - -
no	44320	Bad Eisenkappel	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	'n	Ofen - - - - - -	daß - -	- - - - - -	die	M(i)ülch -	bald - - - - - - - -	- -	- ſiadat -	- - -
no	44333	Paldau	1	Tu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	Ofan - - - - - -	daß - -	- - - - - -	d'	Milch -	bold - - - - - - - -	- -	- ſiad -	- - -
no	44347	Hohenbrugg an der Raab	1	Thua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhln - - - - - - -	in' - -	-	Oufen - - - - - -	daß - -	- - - - - -	d'	Milch -	bold - - - - - - - -	zum -	kouchen - -	fangt - -
no	44358	Mogersdorf	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhln - - - - - - -	in - -	-	Ofm - - - - - -	dasz - -	- - - - - -	d'	Mülich -	bold - - - - - - - -	- -	- - wollt	- - -
no	44371	Allerheiligen bei Wildon	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuln - - - - - - -	in - -	den	Ofen - - - - - -	- - damit	- - - - - -	die	Mülch -	bald - - - - - - - -	- -	- ſiad -	- - -
no	44398	Leibnitz	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuln - - - - - - -	im - -	-	Oufn - - - - - -	das - -	- - - - - -	t’	Mlch -	bold - - - - - - - -	z -	kouchn - -	aunfang - -
no	44414	Klöch	1	- - - - - - - - - - Hoaz -	- eina - -	- - - - - - - - - -	- - - - - - - -	- - -	-	- - - - - - -	daß - -	- - - - - -	d'	Milch -	- glei - - - - - - -	zan -	- Sian -	- aunheb -
no	44425	Ratschendorf	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhln - - - - - - -	in - -	-	Ofn - - - - - -	daß - -	- - - - - -	d'	Mülch -	bald - - - - - - - -	z' -	kochn - -	- anhebt -
no	44433	Langegg	1	Tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhln - - - - - - -	in' - -	-	Ofen - - - - - -	dat - -	- - - - - -	d'	Mil?? -	bold - - - - - - - -	- -	- siedt -	- - -
no	44439	Ebental (Polom)	1	Tuä - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kóll - - - - - - -	in - -	m	Own - - - - - -	aß - -	- - - - - -	dä	Milich -	poudä - - - - - - - -	zä -	- - bau	unfawät - -
no	44442	Steinwand (Podstenice)	1	Tuä - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kóll - - - - - - -	in - -	-	Ówm - - - - - -	aß - -	- - - - - -	da	Milich -	polda - - - - - - - -	zä -	- - bolln	o͡unfewat - -
no	44445	Obergras (Trava)	1	tua - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koll - - - - - - -	in - -	n	Ȯwn - - - - - -	aß - -	- - - - - -	d’	Milich -	pollein - - - - - - - -	z -	- - bollan	ounfewat - -
no	44447	Göttenitz (Gotenica)	1	Tūà - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kóll - - - - - - -	en - -	-	Ówn - - - - - -	aß - -	- - - - - -	dö	Milich -	poldei - - - - - - - -	zò -	- - boll	unfewit - -
no	44454	Nesseltal (Koprivnik)	1	tue - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kòll - - - - - - -	in - -	'n_	Own - - - - - -	aß - -	- - - - - -	do	Milich -	pollim - - - - - - - -	zo -	- - bollon	unfenwt - -
no	44461	Tiefenbach (Briga)	1	Tuä - - - - - - - - - - -	- - - -	- - - - - - - - - -	Köll - - - - - - -	en - -	-	Own - - - - - -	aß - -	- - - - - -	dä	Milich -	poldä - - - - - - - -	zä -	- - boll	o͜unfewät - -
no	44465	Unterlag (Spodnji Log)	1	Tüä - - - - - - - - - - -	- - - -	- - - - - - - - - -	Köll - - - - - - -	in - -	n	Öwn - - - - - -	ass - -	- - - - - -	dä	Milich -	póllein - - - - - - - -	za -	köchn - -	uänhewät - -
no	44519	Wildensbuch	1	Tue - - - - - - - - - - -	- - - -	- - - - - - - - - -	Chole - - - - - - -	in - -	-	Ofe - - - - - -	daß - -	- - - - - -	-	milch -	bald - - - - - - - -	- -	koche - -	afangt - -
no	44610	Wittenwil	1	Tuä - - - - - - - - - - -	- - - -	- - - - - - - - - -	Chole - - - - - - -	in - -	-	Ofe - - - - - -	dass - -	- - - - - -	d'	Milch -	- gli - - - - - - -	- -	choche - -	afangt - -
no	44685	Neukirch an der Thur	1	Tu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Chohle - - - - - - -	in - -	-	Ofe - - - - - -	das - -	- - - - - -	'd	Milch -	bald - - - - - - - -	- -	choche - -	afangt - -
no	44770	Mont-Tramelan	1	Tue - - - - - - - - - - -	- - - -	- - - - - - - - - -	Cholen - - - - - - -	i - -	-	Ofe - - - - - -	dass - -	- - - - - -	d'	Miuch -	- gly - - - - - - -	- -	choche - -	fahtafe - -
