Ort::REDE_GIDs	Ort::Longitude	Ort::Latitude	Bogennummer	Ort::Name	Ort::Sprache	Transliteration WS34
105370	9,16808	52,87499	20753	MAGELSEN	1	- Dat - Wort - kamm em - - von Harten! - -
112130	9,43239	52,86343	20763	NORDKAMPEN	1	- Dat - Wourt - köhm ahn - - von Harten! - -
104720	9,7293	52,88191	20774	VIERDE	1	- Dat - Wauert - käim öm - - von Harten - -
117116	10,20256	52,8993	20788	SCHMARBECK	1	- Dat - Wauert - kam̄ em - - von Harten. - -
109702	8,64481	52,82247	20798	BRÜMSEN	1	- Dat - Wot - kam̄ em - - von Hatten! - -
535064	22,73599317	54,63812267	2081	EYDTKAU (EYDTKUHNEN)	1	- Dat - Woort - kemmt em - - vom Herze! - -
116518	8,58443	52,67101	20891	DÖRPEL	1	- Dat - Wort - kamm [u/ü?]m - - von Harten! - -
111151	8,88406	52,69239	20901	MAASEN	1	- Dat - Wohrt - kamm en nich - von’n Harten. - -
107943	9,21314	52,68797	20917	DRAKENBURG	1	- Dat - Waort - kamm ähm - - van Harten - -
543869	9,481851913	52,66567501	20920	UNTERRODEWALD	1	- Dat - Wo͜urt - kamm öhn - - von Hard’n - -
107228	9,75629	52,67757	20933	THￃﾖREN	1	- Dat - Woord - keihm öhm - - von Hart’n. - -
106750	9,98769	52,73449	20936	HASSEL	1	- Dat - Wurt - keim öhm - - von Harten - -
110201	10,27333	52,72449	20946	SCHARNHORST	1	- Dadd - Wohrd - kamm’ n - - von Hard’n. - -
117376	8,36081	52,65057	20948	ASCHEN	1	- Dat - Wort - kamm üm - - van Harten. - -
108434	8,37572	52,50909	21024	BURLAGE	1	- Dat - Wort - kamm üm - - van’n Harten! - -
110915	8,90975	52,52673	21033	HOYSINGHAUSEN	1	- Dat - Wohrt - kamm ehn - - van Harten - -
107545	9,20944	52,54802	21045	BROKELOH	1	- Dat - Wauert - kamm mie - - van Harten. - -
112440	9,46636	52,53603	21050	EMPEDE	1	- Dat - Wort - kamm öhne - - von Hart’n! - -
106668	9,76477	52,55174	21065	GAILHOF	1	- Dat - Wourt - kamm öhrn - - von Harten. - -
105433	10,0574	52,56429	21074	ADELHEIDSDORF	1	- Dat - Wurt - kamm ühm - - von Harten! - -
117073	10,28391	52,57727	21085	NORDBURG	1	- Dat - Wort - kummt öhm - - von Harten. - -
160131	19,21069	53,82183	211	RODOWO	1	- Das - Wort - koam emm - - von Herze - -
103244	8,64674	52,50044	21105	PREUSSISCH STRÖHEN	1	- Dat - Woart - koam jihm - - vum Harten. - -
106174	8,3898	52,33045	21190	BROCKHAUSEN	1	- Dat - Woart - kamm em - - van Hartn. - -
102861	8,63405	52,34995	21199	ISENSTEDT	1	- Dat - Wōard - kamm öhne - - von Hatten! - -
103305	8,95277	52,33325	21218	WIETERSHEIM	1	- Dat - Wurt - kamm ühne - - van Harten. - -
114317	9,21751	52,36874	21235	HÜLSHAGEN	1	- Dat - Wort - kamm - - - van Harten - -
108796	9,48492	52,38681	21252	HOLTENSEN	1	- Dat - Wort - kamm öne - - van Harten. - -
541353	21,27474769	54,57882765	2127	KLEIN NUHR (SUKHODOL'YE)	1	- Dat - Wort - keem emm - - v Harte - -
113565	9,75132	52,3891	21280	LIST	1	- Datt - Woort - kamm öhne - - von Harten. - -
115927	10,06143	52,39489	21295	IMMENSEN	1	- Dat - Wurt - kamm u͂hne - - vann Harten - -
112043	10,32142	52,39354	21305	VOIGTHOLZ-AHLEMISSEN	1	- Dat - Wort - kam öhme - - van Harten - -
101691	8,41425	52,0046	21316	STEINHAGEN	1	- Dat - Wort - kam en - - van’n Harden. - -
102011	8,71676	52,01463	21342	KRENTRUPERHAGEN	1	- Dat - Wėu̇ert - kam̄ öhm - - van Harten - -
542122	21,62013419	54,57005281	2135	SKUNGIRREN (PEN'KI)	1	- Datt - Waort - kehm ehm - - von Herze. - -
103905	9,01787	52,01324	21355	WENDLINGHAUSEN	1	- Dat - Weuert - kamm enne - - van’n Herten! - -
107085	9,23089	52,02846	21362	REHER	1	- Datt - Wä̂͡uatt - kamm öhne - - von Harten. - -
111651	9,54208	52,04508	21384	HARDERODE	1	- Dat - Wuhrt - kam ühm - - von Harrten. - -
108868	9,78734	52,05878	21405	RHEDEN	1	- Dat - Wort - kam öhne - - von Harten. - -
107455	10,08174	52,038	21429	NETTE	1	- Dat - Word - kamm ehne - - von Herzen(Harten) - -
114684	10,32948	52,07531	21446	STEINLAH	1	- Dat - Wurt - kamm ühne - - von Herzen. - -
542131	21,88330517	54,51668997	2145	KURSCHEN (KUZ'MINO)	1	- Dat - Wort - kem em - - von Herze. - -
112044	8,42817	52,15828	21455	GROSS SCHIPLAGE	1	- Dat - Wort - kam en - - van Härten. - -
542154	22,16975911	54,52012092	2161	KALNEN (-)	1	- Datt - Wōrt - köm emm - - von Herze - -
101524	8,6718	52,15733	21611	SCHWEICHELN-BERMBECK	1	- Dat - Wurt - kam ühn - - von Herten. - -
101248	8,9677	52,18788	21632	VELTHEIM	1	- Dat - Wauert - kamm üene - - van Hart’n. - -
105774	9,24711	52,1961	21666	ROHDEN	1	- Dat - Weort - kamm öhne - - von Harten. - -
116182	9,55567	52,20741	21679	SPRINGE	1	- Dat - wurt - kamm öhn - - von harten - -
109400	9,76348	52,21504	21687	VARDEGￃﾖTZEN	1	- Dat - Wurt - kamm’ m - - von Harten! - -
111284	10,03434	52,21999	21707	RAUTENBERG	1	- Dat - Woort - kamm’ ne - - van Harten. - -
542508	22,42986516	54,5016424	2182	SOGINTEN (SVIRSKOE)	1	- Dat - Wōrt - kem em - - vom Herzn! - -
104424	10,3324	52,22627	21882	BODENSTEDT	1	- Dat - Wort - kam öhne - - von Harzen - -
107091	10,58483	52,24025	21902	RAUTHEIM	1	- Dat - Wort - kam ühne - - von Herzen! - -
120362	11,13295	52,24058	21936	BARTENSLEBEN	1	- Dat - Wort - kam öhne - - von Herzen! - -
540912	19,67147972	54,46957437	2200	NARMELN (POLSKI)	1	- Dat - Wort - kem emm - - von Harten - -
543105	19,84999981	54,46997869	2204	LEYSUHNEN (ￅﾠￄﾌUKINO)	1	- Datt - Woat - kamm emm - - von Harde - -
112471	10,84096	52,25623	22044	ROTTORF	1	- Dat - Wort - kam’ ne - - von Herzen. - -
122830	11,39951	52,24731	22063	HUNDISBURG	1	- Dat - Wohrt - kam emm - - von Hart’n. - -
124836	11,65499	52,27548	22074	FARSLEBEN	1	- Dat - Wort - kamm em - - von Herzen. - -
118705	11,93747	52,28307	22083	REESEN	1	- Det - Wort - koam em - - von Herzen - -
119661	12,23627	52,27553	22092	PAPLITZ	1	- Dät - Wort - kamm äm - - von Herzen! - -
108461	10,59431	52,41361	22111	WASBￃﾜTTEL	1	- Dät - Wort - kamm öhne - - von Härten! - -
122806	11,11387	52,40093	22149	RￃﾄTZLINGEN	1	- Dat - Woort - kümmt öhn’n - - von Hart’n. - -
545946	20,17466577	54,43254804	2216	HERMSDORF (POGRANIￄﾌNYJ)	1	- Dat - Woat - köm em - - von Harte. - -
123686	11,69646	52,40703	22172	BURGSTALL	1	- Dät - Wort - kem em - - von Herten. - -
116837	10,84171	52,4211	22222	REISLINGEN	1	- Dat - Wohrt - kamm öhne - - von Harten. - -
119996	11,40384	52,43433	22249	ROXFￃﾖRDE	1	- Det - Woart - kamm em - - von Herten. - -
545940	20,44948952	54,44766449	2225	MORITTEN (OKTJABRSKOE)	1	- Datt - Woat - köm em - - von Harte! - -
123806	11,96126	52,44002	22264	GRIEBEN	1	- Det - Wort - kam̄ em̄ - - van Herzen. - -
127014	12,21537	52,45574	22276	ZABAKUCK	1	- Dat - Wuhrt - kamm em - - van Herzen - -
115220	10,56262	52,59885	22375	WESTERHOLZ	1	- Dat - Word - kamm öm - - von Harten! - -
107430	10,87697	52,57705	22384	TￃﾜLAU-FAHRENHORST	1	- Dat - Wort - keem öm - - vom Herten. - -
544004	11,09553257	52,58503126	22394	KￃﾖBBELITZ	1	- Det - Wort - kem em - - vom Hertn! - -
121479	11,39427	52,6017	22407	SCHENKENHORST	1	- Dert - Woord - gink erm - - van Her’dn. - -
535077	20,70648261	54,44337509	2242	NAUNIENEN	1	- Datt - Woat - kem emm - - von Herze - -
119307	11,66397	52,60153	22423	QUERSTEDT	1	- Det - Wurt - kehm em - - vant Heatt! - -
121929	11,95658	52,6014	22443	STAFFELDE	1	- Dat - Wort - kam - - - utdat Hätt! - -
117936	12,231	52,59371	22453	GROSSWUDICKE	1	- Det - Wurt - kömmt äm - - van Herzen. - -
105512	10,5153	52,75135	22574	MASEL	1	- Det - Wort - kamm ömm - - ut’n Herten. - -
124932	10,82391	52,78033	22581	HￃﾖDDELSEN	1	- Det - Wort - kam em - - vom Herten! - -
123964	11,09919	52,76301	22599	WￃﾖPEL	1	- Dat - Wohrd - kehm emm - - von Härten! - -
117904	11,38085	52,76485	22621	MOLITZ	1	- Dät - Wort - kamm em - - von Hert’n - -
120905	11,63736	52,76929	22636	RￃﾖNNEBECK	1	- Däet - Wort - kamm äem - - van Herzen - -
121594	11,91213	52,77979	22654	IDEN	1	- Dät - Wort - kam̄ em - - vant Hert - -
119182	12,19465	52,78429	22667	KUHLHAUSEN	1	- Det - Wurt - kem äm - - van Hätzen. - -
111226	10,83564	52,89159	22685	PROITZE	1	- Dat - Wort - keem am - - van Arten! - -
112469	10,52559	52,92076	22773	HOLDENSTEDT	1	- Datt - Wort - käihm em - - von Harten. - -
110640	11,11794	52,92444	22796	WUSTROW (WENDLAND)	1	- Dat - Wort - köm em - - von Hard’n. - -
106959	11,39455	52,94488	22810	LOMITZ	1	- Dät - Word - käim äm - - von Härd’n. - -
120633	11,64245	52,9155	22819	JEGGEL	1	- Dat - Wōrt - kam äm - - von Harten. - -
121751	11,92033	52,95775	22832	GROSS LￃﾜBEN	1	- Dät - Woart - käm äm - - von Hert! - -
126375	12,2009	52,94353	22846	GￃﾖRIKE	1	- Dät - Woart - kem ihm(em) - - van Herzen. - -
101223	6,89919	51,41868	22910	HOLTHAUSEN	1	- Dat - Woot - kouam öm - - van Hatten - -
101667	7,14475	51,42633	22931	DAHLHAUSEN	1	- Dat - Wort - kam em - - van Hiärten. - -
544034	7,440652873	51,45810976	22965	LANGELOH	1	- Dat - Wo͡art - kam i͡äm - - van Hi͡ätten! - -
102743	7,72969	51,46063	22990	HALINGEN	1	- Datt - Woort - kam äim - - vam Hiärten! - -
103028	7,96057	51,4516	22998	NEHEIM	1	- Dat - Woot - kam iähm - - vam Hiät̄en! - -
101380	8,22732	51,47615	23010	NIEDERBERGHEIM	1	- Dat - Woart - kam ië̆ähme - - van Hiä̆rten! - -
102751	6,36299	51,57103	23021	KAPELLEN	1	- Dat - woord - ko͡am ömm - - van harte. - -
102995	6,6022	51,54559	23031	RHEINBERG	1	- Dat - Wort - kom öm - - von Herte! - -
544066	6,901533702	51,5894299	23184	HOLTHAUSEN BEI KIRCHHELLEN	1	- Dat - Wort - kamm äm - - van Hätten - -
103406	7,13741	51,59252	23191	HERTEN	1	- Dät - Wout - kam äm - - van Hiaten! - -
102331	7,39916	51,62422	23207	WALTROP	1	- Dat - Wout - kam iäm - - vom Hiätten - -
103160	7,66172	51,59444	23218	KAMEN	1	- Dat - Wuort - kam iäm - - vam Hiärtten. - -
102847	7,93087	51,65191	23231	NORDDINKER	1	- Dat - Wiot - kümmt iän - - van Härt‘n. - -
103882	6,07057	51,70749	23261	KESSEL	1	- Dat - Wohrt - quåm öm - - vant Hart. - -
101179	6,33914	51,70982	23271	KEHRUM	1	- Dat - Wort - köm öm - - van Harte. - -
103878	6,59016	51,72886	23284	HAMMINKELN	1	- Dat - Woort - koam ömm - - van Hatten - -
102304	6,86433	51,74642	23293	ERLE	1	- Dat - Wuat - quam öm - - want Hatte. - -
544138	8,231584076	51,66488154	23343	GÖTTINGEN	1	- Dat - Woart - kamm ihnne - - vom Hierten. - -
547762	22,66645761	54,4857982	2338	WENSLOWISCHKEN (VOZNESENSKOYE)	1	- Da - Wort - kem em - - von Herze! - -
102730	7,13224	51,75267	23402	HOLTWICK	1	- Dat - Woart - kam̄ em - - vom Hiätten. - -
103922	7,39511	51,76309	23412	SEPPENRADE	1	- Dat - Waot - kamm äm - - van Hiätten - -
102429	7,5934	51,81826	23419	DAVENSBERG	1	- Dat - Wuot - kam em - - von Hiütter. - -
101460	7,94635	51,80536	23426	VORHELM	1	- Dat - Woat - quamm en - - van’n Hiäten! - -
101255	8,20222	51,80379	23435	STROMBERG	1	- Dat - Woht - kam en - - von Hirten. - -
544165	7,090871267	51,94956678	23453	STOCKUM BEI COESFELD	1	- Dat - Woat - quam öm - - vann Hiäten. - -
103416	7,35441	51,92822	23466	NOTTULN	1	- Dat - Wuort - quam än - - van Hiätten. - -
101405	7,61785	51,96303	23471	MÜNSTER	1	- Dat - Woart - kamm em - - von Hiärten. - -
102244	7,89819	51,97427	23478	EINEN	1	- Dat - Waort - kamm em - - van Hiatten - -
102153	8,14209	51,97737	23483	GREFFEN	1	- Dat - Wot - kamm em - - von Hiärten - -
544174	6,255515898	51,85708916	23494	SPEELBERG	1	- Dat - woort - quăm öm - - van harte. - -
103952	6,59361	51,87915	23498	HEMDEN	1	- Dat - Worrt - quiem um - - van Hatten. - -
101671	6,85711	51,90792	23507	WESEKE	1	- Dat - Wouit - kwam äm - - van Hatten - -
547392	5,8999	51,01437	23545	TÜDDERN	1	- Dat - Woart - kohm hem - - van Harte. - -
134430	6,17221	51,03878	23566	PORSELEN	1	- Det - Woht - kohm ehm - - vajen Hatt. - -
135008	6,40679	51,04786	23602	HOLZWEILER	1	- Dat - Woet - kom öm - - vom Hetze! - -
135418	6,69129	51,07309	23630	EVINGHOVEN	1	- Dat - Woht - kom im - - vom Häzze. - -
544260	6,974307355	51,08552788	23817	REUSRATH	1	- Dat - Wot - kom em - - vam Heze! - -
535471	7,21868086	51,10219986	23843	(STOLZENBERG)	1	- Dat - Wo͡ut - ka͡om äm - - van Hatten! - -
544279	7,482521669	51,11069717	23858	OBERKLÜPPELBERG	1	- Dat - Word - kohm em - - vom Hiärten. - -
101712	7,75338	51,12	23873	VALBERT	1	- Dat - Wuort - kam iäme - - von Hiärten. - -
102266	8,00787	51,15597	23885	SPORKE	1	- Dät - Wo͡ert - kam ’me - - van Hiärten! - -
103666	8,28584	51,15411	23902	SCHMALLENBERG	1	- Dat - Wohrt - kam ämme - - famme Hiärten. - -
134714	6,16371	51,21195	23906	ELMPT	1	- Dat - Woort - kwam öm - - vonnett Hart. - -
134866	6,42005	51,22806	23922	HELENABRUNN	1	- Dot - Woat - kom öm - - von Hatten. - -
544290	6,680221539	51,21619719	23933	WEIßENBERG	1	- Dat - Wôet - koem em - - utdem Hätze. - -
547780	20,99338566	54,40519107	2398	MERTENSDORF (TJOMKINO)	1	- Dat - Wot - kem em - - von Harte. - -
547789	21,28673749	54,40141987	2409	TRAUSEN (LIPNYAKI)	1	- Datt - Wo|at - kaim em̄ - - vom Harte! - -
135601	6,9077	51,25791	24107	HUBBELRATH	1	- Dat - Wot - kom em - - vam Häzze. - -
136207	7,19655	51,27156	24134	BARMEN	1	- Dat - Woat - kom em - - von Heazen - -
544345	7,439350364	51,27752811	24156	DELLE	1	- Dat - Wō͜art - kom i͜äm - - von Hi͜ärten - -
103687	7,67985	51,28832	24167	ALTENA	1	- Dat - Wot - kam i͡äme - - van Hi͡ärten. - -
102939	7,984	51,29586	24180	STOCKUM	1	- Dat - Wuort - kam’ me - - van Hiärten. - -
545780	6,38696445	51,38212687	24208	WALL	1	- Dat - Woaet - kohm öm - - van Harten! - -
104010	6,6309	51,39584	24218	VENNIKEL	1	- Dat - Wohrt - kohm öm - - vant Hatte. - -
547807	21,56653326	54,36655007	2426	GROￃﾟ PENTLACK (KAMENKA)	1	- Dat - Wort - kem emm - - [van?] Herzen. - -
102517	8,26093	51,33724	24336	BERGHAUSEN	1	- Dos - Wort - kam äm - - vo Haerze! - -
547817	21,82957764	54,3617094	2436	KOWARREN (ZAOZERNOYE)	1	- Dat - Wort - kem em - - von Herze - -
96272	8,81166	51,02736	24360	BOTTENDORF	1	- Dos - Wort - kam - - - vonn Härzen. - -
100016	9,09777	51,04852	24380	BERGFREIHEIT	1	- Das - Wort - kom en - - von Herzen! - -
96729	9,35252	51,03159	24412	ROPPERSHAIN	1	- Doas - Woart - kohm ämm - - von Herzen. - -
95575	9,63006	51,04594	24431	KONNEFELD	1	- Das - Wort - kam emme - - von Herzen - -
96740	9,8863	51,06005	24454	BERNEBURG	1	- Das - Woert - kam em̄ - - von Herzen. - -
98981	10,13366	51,0732	24466	LￃﾜDERBACH	1	- Das - Wart - kam ehm - - von Härzen - -
101970	8,56285	51,15356	24490	ZÜSCHEN	1	- Dätt - Wohrt - kam iähm - - vom Hiärten. - -
547834	22,13331286	54,34995769	2452	KLESCHOWEN (KUTUSOWO)	1	- Dat - Wort - köm em - - von Herze. - -
94257	8,79521	51,1695	24636	RHADERN	1	- Dett - Woort - kom en̄ - - von Herzen. - -
99290	9,08456	51,18648	24659	BUHLEN	1	- D’s - Wort - kam’ n - - ven Härzen. - -
375013	19,52712	54,32024	2466	TOLKMICKO	1	- Datt - Woat - kem ’m - - von Herze. - -
98544	9,33089	51,20406	24677	METZE	1	- Dos - Wort - kom ämmä - - vonn Härzen - -
100950	9,59177	51,21072	24695	WATTENBACH	1	- Doß - Word - kom̄ ämme - - von̄ Härzen. - -
101088	9,90463	51,20911	24715	VOCKERODE	1	- Das - Word - kām ämme - - voum Härzen. - -
138955	10,14349	51,22692	24737	GROSSTￃﾖPFER	1	- Das - Wort - kam ehm - - vun Hägen. - -
152242	19,83808	54,29556	2474	PIERZCHALY	1	- Dat - Woat - köm em - - von Harte. - -
547844	20,09813884	54,30449343	2482	PETERSWALDE (PIOTROWIEC)	1	- Dat - Woat - köm em - - von Harte! - -
101289	8,48993	51,35499	24884	OLSBERG	1	- Dat - Woort - kam iähme - - vamme Hiärten. - -
95069	8,76465	51,34354	24901	SUDECK	1	- Dat - Wort - kamm emme - - von Heerten - -
94608	9,03822	51,35057	24917	BRAUNSEN	1	- Dat - Wort - kam ehme - - von Herten - -
98507	9,30371	51,36918	24926	ZIERENBERG	1	- Dad - Wort - kam ene - - von Herden! - -
153661	20,36688	54,27806	2494	SARUNY	1	- Dat - Woat - köm em - - von Herze. - -
105985	9,56267	51,37759	24942	SPEELE	1	- Das - Wort - kam emme - - von Herzen. - -
100251	9,86152	51,40459	24959	HERMANNRODE	1	- Dat - Wort - kamm öhm - - von Harten. - -
524034	20,66778	54,26158	2507	WOJCIECHY	1	- Dat - Woad - köm em̄ - - vom Herze. - -
103245	8,48718	51,5111	25113	MEISTE	1	- Dat - Woort - kam iäme - - van Hiärten! - -
103985	8,74005	51,51591	25131	FÜRSTENBERG	1	- Dat - Woart - kamm iëhme - - van Hiërten. - -
102192	9,02706	51,52914	25136	SCHERFEDE	1	- Dat - Wouert - kamm ihne - - van Hierten. - -
103788	9,2802	51,53451	25150	KÖRBECKE	1	- Se͡-in - Wauert - kamm i͡ähne - - vannen Hi͡ärten. - -
98123	9,58599	51,57712	25163	GOTTSTREU	1	- Dat - Woort - kam ühne - - vom Harten. - -
115273	9,84441	51,56385	25179	ESEBECK	1	- Dat - Wōrt - kömt öhm - - von Harten - -
112706	10,11311	51,57322	25197	EBERGￃﾖTZEN	1	- Dăt - Wōrt - kamm öhne - - van Hărten! - -
102200	8,4739	51,66242	25214	BÖNNINGHAUSEN	1	- Dat - Wäuert - kamm iäm - - van Hiärten. - -
520373	8,72275	51,65689	25223	KIRCHBORCHEN	1	- Dät - Wauert - kam iähne - - van Häirten - -
103925	9,03645	51,70522	25343	SIEBENSTERN	1	- Dat - Wauert - kam ihrne - - van Hiärten. - -
103667	9,2916	51,70661	25354	BRUCHHAUSEN	1	- Dat - Wuaurt - kamm ühne - - van Herten. - -
113416	9,55747	51,68976	25363	SCHￃﾖNHAGEN	1	- Dat - Word - keim ne - - von harten. - -
104519	9,81843	51,72098	25373	OLDENRODE	1	- Dat - Wurt - kummt - - - von Harten. - -
112731	10,12307	51,7211	25391	MARKE	1	- Dat - Wurt - kam̄ ühm - - von Harten - -
102972	8,4904	51,81524	25407	WESTERWIEHE	1	- Dat - Wouert - kam änne - - van Hiärten. - -
545832	8,773504023	51,83629146	25514	HAUSTENBECK	1	- Dat - Wöwwert - kamm änne - - van Herten. - -
104162	8,98811	51,85941	25522	HEESTEN	1	- Dat - Weuwert - küm̄t önne - - van’n Herten. - -
101582	9,27971	51,88107	25543	RISCHENAU	1	- Dat - We͡-urt - kam̄ onne - - van Härten. - -
111168	9,52332	51,86619	25560	LOBACH	1	- Datt - Wōrt - kamm ühne - - von Herzen. - -
112147	9,80806	51,87024	25579	WENZEN	1	- Datt - Wurt - kamm ühne - - von Harthen - -
108993	10,06521	51,88856	25596	ACKENHAUSEN	1	- Dat - Wourt - kam̄ ühne - - von Harten. - -
114173	10,32269	51,91222	25607	WOLFSHAGEN IM HARZ	1	- Dat - Wu͡ort - kamm i͡ëhne - - von Harten! - -
96238	7,30554	50,44882	25798	KELL	1	- Dat - Woet - kom ém - - vom Herze. - -
95124	7,59824	50,45682	25824	STROMBERG	1	- Dett - Woort - kom em - - von Herzen. - -
97399	7,83027	50,46395	25845	STAUDT	1	- Dot - Wuat - ko(m)’ m - - vonn Herzn - -
149290	22,36881	54,311	2586	JURKISZKI	1	- Dat - Wort - köm em - - von Herze! - -
98421	8,10298	50,47351	25876	STEINBACH	1	- Dat - Wohrt - ka|um ihm - - vun Herzen. - -
135386	6,25276	50,53528	25904	HÖFEN	1	- Dat - Woärt - kom hem - - vom Härz. - -
134862	6,50041	50,57166	25914	GEMÜND	1	- Et - Wo͡et - kohm’ m - - vomm Hätze. - -
148578	22,66316	54,29125	2602	MACIEJOWIETA	1	- Dat - Wort - kem em - - von Herze - -
136417	6,7722	50,58589	26141	IVERSHEIM	1	- Dat - Woäd - kohm ömm - - vam Hötz! - -
94431	7,03325	50,58326	26155	GELSDORF	1	- Dad - Wuat - kom - - - van Heze. - -
96207	7,27917	50,58777	26178	OHLENBERG	1	- Dat - Wort - kom ihm - - vom Häz! - -
96159	7,56153	50,62782	26205	SEIFEN	1	- Dat - Woort - kom em - - vam Herzen! - -
94397	7,82891	50,63867	26228	GEHLERT	1	- Dat - Wort - kom ihm - - ven Herz[en?] - -
93991	8,08253	50,64513	26261	WAIGANDSHAIN	1	- Dat - Wurt - kohm ihm - - vum Harz. - -
100248	8,3276	50,65381	26283	SINN	1	- Dot - Wort - kom ihm - - vom Herze. - -
136173	6,21713	50,70959	26312	VENWEGEN	1	- Dat - Woht - kamm hämm - - van Herze. - -
136573	6,47982	50,72767	26324	ÜDINGEN	1	- Dat - Wuat - kom öm - - vam Höze. - -
134374	6,74579	50,73906	26351	BORR	1	- Dat - Woet - kohm im - - vom Hözze. - -
535359	7,011607837	50,75523282	26578	ROISDORF	1	- Dat - Woēt - kohm emm - - von Häzze! - -
535365	7,264558119	50,77189993	26604	GEISTINGEN	1	- Dat - Wohd - kohm em - - vom Häze! - -
134372	7,51208	50,78124	26627	HERCHEN	1	- Dat - Woet - kohm em - - von Hätzen. - -
99155	7,80396	50,77583	26642	MITTELHOF	1	- Dat - Woat - kom im - - von Herze. - -
102925	8,07045	50,80893	26664	WILDEN	1	- Datt - Wort - koam äm - - vah Härze! - -
535378	8,310579688	50,82959295	26683	STRAßEBERSBACH	1	- Dos - Wort - kom ihm - - vom Harze - -
545855	6,186462819	50,8673817	26712	MARIAGRUBE	1	- Dat - Wo|et - ko|em öm - - vanet Hazz - -
134724	6,46479	50,88445	26734	NIEDERZIER	1	- Dat - Woat - kom em - - van Hezze - -
136170	6,71215	50,91204	26753	HORREM	1	- Dat - Wohd - kohm em - - vom Häzze. - -
149052	20,97559	54,24857	2676	RYGARBY	1	- Dat - Woat - köm em - - vom Harte - -
135446	6,99248	50,9154	26763	POLL	1	- Datt - Wŏht - kŏhm imm - - vumm Hätz! - -
159955	21,22078	54,22234	2691	KOLWINY	1	- Dat - Woat - kăm ͜=ĕm - - vom Hart - -
135100	7,25578	50,93839	27003	HEILIGENHAUS	1	- Datt - Woétt - kótt͜ em - - vam Hè[?]zen. - -
134961	7,52408	50,94416	27025	FAULMERT	1	- Dat - Woort - kohm em - - ze Herzen. - -
524097	21,52149	54,21336	2703	SROKOWO	1	- Dat - Wohrt - köhm äm̄ - - vom Herz. - -
135882	7,76182	50,96107	27038	HAHNSEIFEN	1	- Dat - Wort - kom em - - vom Herzen! - -
102766	8,05073	50,98044	27064	MÜSEN	1	- Dat - Wort - kom em - - va Herze.! - -
103809	8,29625	50,99744	27074	SCHAMEDER	1	- Dos - Wort - kam em - - vom Härze. - -
100401	8,88892	50,0083	27106	DUDENHOFEN	1	- Des - Wort - kom em - - vo Herze. - -
82332	9,19134	50,02903	27135	WENIGHÖSBACH	1	- Das - Wort - kimmt ihm - - von Herze! - -
152888	21,84831	54,19826	2715	STREGIEL	1	- Dat - Wort - keem ämm - - vom Herze! - -
89686	9,42905	50,03327	27150	WIESTHAL	1	- Das - Wort - kam ihm - - v[e/a?]n Herzen. - -
90954	9,70265	50,03536	27163	MASSENBUCH	1	- Das - Wuart - kam ihm - - vom Harza! - -
83244	9,97227	50,0501	27186	NEUBESSINGEN	1	- Doas - Wuort - kam ihm - - von Harza! - -
73843	10,2216	50,0744	27209	DITTELBRUNN	1	- Sei - Wort - kam ihm - - va Haza - -
99243	8,37568	50,14973	27223	VOCKENHAUSEN	1	- Däß - Wort - kom ihm - - vom Herz! - -
94522	8,64714	50,16176	27244	HEDDERNHEIM	1	- Daß - Wort - kam em - - von Herze! - -
147123	22,08998	54,1819	2727	BUDZISKA	1	- Döh - Wohrt - köhm em - - von Härze! - -
95559	8,91949	50,17877	27425	BRUCHKÖBEL	1	- Dohs - Woart - kohm em - - vo͜n Herze. - -
95948	9,15681	50,1871	27444	HAILER	1	- Da͡os - Wort - ka͡om’ m - - vou Herze. - -
149930	22,3755	54,1671	2746	CHELCHY	1	- Dat - Wort - kehm emm - - von Herze. - -
94694	9,47236	50,1902	27461	OBERNDORF	1	- Dos - Woat - kom em - - vo Häzze. - -
72810	9,68792	50,24181	27469	ROSSBACH	1	- Dōăs - Wuert - is ĕm - - vom Harza̰ komma. -
88638	9,95785	50,22152	27480	HASSENBACH	1	- Dos - Wurt - kümmt ihn - - vom Harz. - -
89284	10,23457	50,21516	27501	POPPENLAUER	1	- Dos - Wuärt - is’ n - - vou Harzä kummä. -
96184	8,38494	50,32567	27507	CRATZENBACH	1	- Dos - Woart - kom’ m - - vo Herza. - -
370990	19,53293	54,15703	2762	WILKOWO	1	- Dat - Wort - kem em - - vom Harte. - -
94840	8,61792	50,34179	27692	FRIEDRICHSTAL	1	- Das - Wourt - kom ihm - - vom Herz. - -
99813	8,89683	50,34677	27719	LEIDHECKEN	1	- D’s - Woart - kom em - - voh(n) Herze! - -
99303	9,14844	50,36327	27742	GELNHAAR	1	- Doas - Woat - kohm’ m - - voh Heaze! - -
95263	9,42231	50,36852	27765	ULMBACH	1	- Dos - Woat - kom em - - vo Herze! - -
97574	9,6511	50,39612	27775	EICHENRIED	1	- Daes - Woet - kohm ihm - - vo Haeze! - -
89689	9,91324	50,3768	27792	WILDFLECKEN	1	- S’ - Wuat - kohm’ m - - vom Harze - -
86475	10,20383	50,40168	27807	BASTHEIM	1	- Dos - Wurt - is’ n - - von Herza kom̄a. -
372304	19,82948	54,1413	2781	KARWINY	1	- Das - Wohrt - kam änne - - von Herze. - -
94797	8,38038	50,49119	27821	PHILIPPSTEIN	1	- Doas - Wort - kom ihm - - vom Herze. - -
