Index	Bogennummer	REDE_Namen	Sprache	WS1::TransliterationWS1
cd	17843	Sehrlenz (Ždírec)	1	im bint(å) flo͜uign do͜ui trukin bletl(å) i d(å) lu͜uft hrim.
cd	17854	Irsching (Jiřín)	1	Im Winta fliegn die trucken Blättla in da Luft um.
cd	17862	Hilbersdorf (Jihlava-Heroltice)	1	Im wintә fleiɳ t' trokәnә bletlә in dә luft rum.
cd	17876	Sollowitz (Salavice)	1	Im Winter flejgn die truckn Blätla in der Luft umanond.
cd	17878	Stannern (Stonařov)	1	Im Winter fleigen dej truckenen Blätla in der Luft arum.
cd	17881	Riegerschlag (Lodhéřov)	1	In Wintr (Heiringst) fluign di dirn Blaln i dr Luft uma.
de	17882	Wenkerschlag (Dolní Radouň)	1	Im Wintr fluign di trukan Bladln in dr Luft um.
de	17884	Buchen (Buk)	1	Im Wintr fluign dia druckän Bleidr i dr Luft umädum.
de	17895	Hosterschlag (Člunek)	1	In Wintr (Wintar) fluign dia truckan Bladln i dr Luft herum.
de	17898	Lipolz (Lipolec)	1	Im Winter fluig'n dia truckan Blä|ida in da Luft umatum.
de	17940	Czernowitz (Černovice)	1	Än Binta fliagn dā truckana Platln an da Luft rum.
de	17942	Gundrum (Komořany)	1	An Betr fliagn dêa truckêan Platl a dêa Luft a rom.
de	17956	Prahlitz (Pravlov)	1	En Winta fluign die truckana Blatln an der Luft rum.
de	17961	Woikowitz (Vojkovice)	1	Im Binta fluign die duarn Blutl in d[or?] Luft rum.
de	17967	Sub-Lechnitz (Lechnica)	1	Im Wint'r flien ti trukhono Plöd'r in t'r Luft arum.
de	17968	Topportz (Toporec)	1	Ën Wënter flieg'n die traig'n Bläter ën der Loft rëm.
de	17972	Hobgard (Chmeľnica)	1	Ën Wënter fuiegn die traugn Buaatte ën der Uoft rëmma.
de	17981	Neu Walddorf (Nová Lesná)	1	Ën Wënter fliign̥ di troign̥ Blā̀ter rëm ën der Loft
de	17993	Durelsdorf (Tvarožná)	1	En Wenter fliegn die treign Bläter ein der Loft rem.
de	17999	Leutschau (Levoča)	1	Ën Wënter fliegen die traigen Blätter en der Loft herëm.
de	180	Galowo	1	Im Winte fleige dei droige Bläde doa dei Luft herümme.
de	18000	Zipser Neudorf (Spišská Nová Ves)	1	En Wenter fliegen die traigen Blätter en der Loft herum.
de	18001	Wagendrüssel (Nálepkovo)	1	Ën Bëta fliegn de treign Plëta ën da Louft rëm.
de	18003	Göllnitz (Gelnica)	1	En Benta fliegn de treign Plätta en da Luft rem.
de	18004	Dobschau (Dobšiná)	1	En Benter fliegen die treigen Pletter en der Loft remmer.
de	-18008	Schmöllnitz (Smolník)	1	Én Bénta fliegn de treign Pläta én da Loft rém.
de	18010	Metzenseifen (Medzev)	1	Én Bénta flieng de treung Pläta én da Loft röm.
de	18013	Buchwald (Bučina)	1	In Winta fluing deï trukan Blal i da Luft rumanond.
de	18018	Schattawa (Záton)	1	Im Winta fluing dej truckan Blahl i da Luft umatum.
de	18028	Zaborsch (Záhorí)	1	Im Winter flui(g)n d drukan Blaln i da Luft umaranõuna.
de	18058	Hirschbergen (Hiršperky/Jeleni)	1	Im Winta flujn die truckan Blattaln in da Luft herum.
de	18064	Honetschlag (Hodňov)	1	In Winta fluignt die trukn Bladl i da Luft umatum.
de	18091	Kollerschlag	1	In winta floign de trukan bladl i da luft umadum.
de	18095	Sankt Thoma (Svatý Tomáš)	1	In Winta fluign die truckna Bladln in da Luft umanonder.
de	18101	Hohenfurth (Vyšší Brod)	1	In Winta fliage die trukan Blaln i da Luft umatum.
de	18132	Hummeln (Homole)	1	Im Winta fluing d truckâni Bladln in dr Luft uma
de	18135	Rudolfstadt (Rudolfov)	1	Im Winter flieg'n die truck'knen Bladln in der Luft umatum.
de	18144	Gross-Radischen	1	In Winta floign da truckan Blattln in da Luft umadum.
de	18188	Priethal (Prídolí)	1	Jn Winta fliagn di düarn Bladl i da Luft umanaouna.
de	18192	Gollnetschlag (Klení)	1	In Wint(a) fluign dej di(a)n Bladln i d(a) Luft um(a)dum.
de	18210	Weissenbach (Vysné)	1	Im Winta fluigts Lauwa i da Luft umanound. Im Winta wahelt der Wind min Lauwa umanound.
de	18218	Langschwarza	1	In Winta floign de truckan Blaln in da Luft umanaund.
de	1829	Rudszen (Poltavskoe)	1	Em Winter flege de druckene Bläder dorch de Loft herom.
de	18290	Unterwald	1	Im Winta fliagn die Blattln in da Luft umatum.
de	18296	Bad Grosspertholz	1	In Winta flogn dö dirn Bladln in da Luft umadum
de	18310	Oberstrahlbach	1	Im Winta floign die trukan Bladln in da Luft umadum.
de	18359	Waldkirchen	1	In Winter fliagn die truckan Bladln in da Luft umaranond.
de	18364	Hafnerluden (Lubnice)	1	Im Winta fliagn die trockan Bladln a da Luft uma.
de	18367	Schiltern (Štítary)	1	In Winta floign de dirrn Bledern i der Luft uma.
de	18407	Töstitz (Těšetice)	1	Im Winta floign de truckan Blaln in da Luft rum.
de	1842	Warupönen (Fëdorovka)	1	Em Winter flege de druckene Bläder dorch de Loft romm.
de	18432	Dietmanns	1	In Winda fliagn de drugan Blalln in da Luft umadum.
de	18441	Schirmannsreith	1	In Winta floign die truckan Bladln i da Luft umadum.
de	18454	Hofern	1	Im Winta floig'n die drukan Blaln in da Luft umanand.
de	185	Jelnia	1	Jm Winter fleiga dei dröga Bläde dö dei Luft rümme.
de	18508	Gerstenfeld (Ječmeniště)	1	In Winta floige de düan Lawa i da Luft umanaond.
de	18525	Franzen	1	In Winta floigñ dė druggan Bladln in da Luft umanånd.
de	18534	Rosenburg	1	Im Winter fliagn die drukan Bladln in der Luft
de	18554	Oberdürnbach	1	Im Winta floign die truckan Bladln i da Luft umanonda.
de	18559	Aspersdorf	1	In Winta floign de truckan Bladl i da Luft umadum.
de	18607	Damnitz (Damnice)	1	Im Winta fluign de truckan Blatln in da Luft rum.
de	18627	Tracht (Strachotín)	1	In Wintr fluign ti truckrn Blatln in dr Luft rum.
de	18637	Saitz (Zajecí)	1	Im Wintr fluign die dürre Blatln in der Luft rum.
de	18642	Höflein an der Thaya (Hevlín)	1	In Winta floign dä trukan Blaln in da Luft umanonda.
de	18672	Stützenhofen	1	Im Winta floign di dirn Blatl in da Luft umadum.
de	18686	Bernhardsthal	1	In Winta floig'n die truckan Blaln i da Luft rum.
de	18701	Pyhra	1	Im Winta floign die trukanan Blattl in da Luft umanand.
de	18707	Wilfersdorf	1	In Winta fliag'n dö trikan Bladl in de Luft umanond.
de	18716	Palterndorf	1	Im Winta floign die truckan Blattl in da Luft umanånda
de	18753	Münchwies (Vrícko)	1	Im Wintr fleign da treikn Blättr in dr Luft rum
de	18759	Bettelsdorf (Solka)	1	m Bentr wliegñ d' traign Plétr a dr Loft rem.
de	18763	Oberstuben (Horná Stubna)	1	Ăm bẹntⱱ wlîŋ̥ di traeŋ̥ plêtⱱ a di Luft hrẹm.
de	18767	Krickerhäu (Handlová)	1	Om Benta wlīgn da dürren Blēta (s dürra Lāb) ei de Luft röm.
de	18773	Deutsch-Litta (Kopernica)	1	Jm Bḛintr wla͜uing die treung Blitr in dr Luft heraum.
de	18774	Hochwiesen (Vel'Ké Pole)	1	Am Binta fliegn de troign Blaita å då Lo̊ft rümm.
de	18786	Sankt Georgen bei Obernberg am Inn	1	In Winta fliag'n die druckan Blaln in da Luft umadum.
de	18800	Hochburg	1	An Winta fliagn die trükan Blattln ara Luft uma nand.
de	18805	Pischelsdorf am Engelbach	1	In Winta fliagn dr truckan Blattl in da Luft umadum.
de	18846	Niederkappel	1	Ön Winta floign dö truckan Blattln ö da Luft umadum.
de	18855	Niederwaldkirchen	1	In Winta flöign dö druckan Blattln e da Luft ūmadūm.
de	18902	Dorf an der Pram	1	In Winda floign di dirrn Bladl i da Luft umanand.
de	18910	Michaelnbach	1	In Winta flöogn dö truckan Bladl ö da Luft umanand.
de	18923	Alkoven	1	In Wintá fliágn dö truckán Bládln in dá Luft umánaundá.
de	1895	Königlich Damerau	1	Öm Winta flege de drege Bläda derch de Loft härem
de	18984	Arnberg	1	Ân Winda fliangd dö druggan Blatt'l a da Luft umadum.
de	18987	Rackering	1	In Winta flia͜gn dö (druckna) dirrn Bladln in da Luft uma.
de	19003	Pennewang	1	In Winta fliagn do trukan Bladl i da Luft umadum.
de	19011	Sipbachzell	1	In Wintá flöign ö-Striche in Klammern die truckán Blattl in da Luft umadum.
de	1904	Pesseln	1	Öem Winter flögè dè dröjè Bläder dorch dè Loft 'romm.
de	19070	Reichenau im Mühlkreis	1	In Windaa floign dö druggan Blaln i da Luft umanaund.
de	19080	Gutau	1	In Winta fliagn dö druckan Bladl i da Luft umanand.
de	19085	Hackstock	1	In Winta floi'n de truckan Blad'l i da Luft umatum.
de	19096	Traunstein	1	Im Winta floign die trukan Blatl in da Luft umadum.
de	19138	Maria Laah	1	In Winta fliagn dö trukan Bladln in da Luft umananda.
de	19144	Haag	1	In Winta fliagn dö truckan Blattln in da Luft umaranånda.
de	19154	Amstetten	1	In Winta fliagn dö truckan Bladln in da Luft umadum.
de	19163	Wieselburg	1	Im Winta fliagn d'trocknan Blattln in da Luft umadum.
de	1919	Groß Gerlauken (Vjazovka)	1	Ömm Winter flögn de [d/t?]ruckene Bläder dorch de Lofft herom.
de	19225	Steyregg	1	Ön Winta floign dö trukan Blaln ön da Luft umananda.
de	19233	Schwertberg	1	ẽn wĩnta fleoŋ də trukⱱ̃n blāl̥ ə da luft ũm ⱱ̃ nō̹̃d.
de	1924	Pakallnischken (Suvorovo)	1	Em Winter flege de druckene Bläder dorche Loft rom̄.
de	19245	Bad Kreuzen	1	Im Winta floign dö truckan Bladl in da Luft umadum.
de	19257	Altenmarkt	1	In Winta floign dö truggan La'bladl in da Luft umadum.
de	19301	Els	1	In Winta floign (auch flioagn) dö truckan Blatln in da Luft umananda.
de	19311	Gneixendorf	1	Im Wint̄a fliagn truckan Blal in da Luft umadum.
de	19322	Fels am Wagram	1	En Winta fliagn de truckan Blatl e da Luft umadum.
ef	19334	Oberhautzental	1	In Winta floign die trukan Blal in da Luft umadum.
ef	19401	Schönbühel an der Donau	1	In Winta fliagn dö truckan Blatl in da Luft umanander.
ef	19404	Karlstetten	1	In Winta fliagn dö drukan Bladl in da Luft umanånd.
ef	19419	Würmla	1	Im Winta fliagn de trukan Blal in da Luft umanonda.
ef	19429	Ried am Riederberg	1	Im Winta fliagn die truckanan Blattln in der Luft herum.
ef	19479	Mank	1	Im Winta fliagn (fliañg) dde trukan Bladln umanond.
ef	19486	Wilhelmsburg	1	In Winta fliag'n de druckan Bladln in da Luft umanånd.
ef	19492	Stollberg-Siedlung	1	In Winta fliag'n dö drukan Blatt'ln in da Luft umadum.
ef	1953	Pillau	1	Emm Winnta flöhge dee drehge Blähda dorch dee Lofft herromm.
ef	19541	Grub	1	In Winta fliagn die dürrn Bladln in da Luft umanaund.
ef	1956	Patersort (Beregovoe)	1	Em Winter flege dei drege Bläder dörch dei Loft [?]röm / Im Winter fliejen die trockenen Blätter durch die Luft herum.
ef	19564	Obergänserndorf	1	In Winta floign de truckan blatl in da Luft umadum.
ef	19607	Raggendorf	1	Im Winta floign de drukan Bladl i da Lufd umadum
ef	1962	Bergau (Tzwetkowo)	1	Oem Winta fleegn de dreege Bläda dörch de Loft röm.
ef	19621	Stillfried an der March	1	In Wintər floiŋ dė druggan Bladl i' dər Luft um.
ef	19640	Grünau (Grinava)	1	In Wint(e) fliegn̄ ti truk(e)n(e) Plar(ö)ln in d(e) Luft um(e).
ef	19642	20. Bezirk-Brigittenau	1	In Winter fliag'n die dirr'n Blad'ln in der Luft umanånd.
ef	19646	Raasdorf	1	In Winta fliag'n de trockna Blall'n in da Luft um.
ef	19657	Breitensee	1	Im Winta fliag'n dö durrn Bladln in der Luft umadum (umranandn.)
ef	19659	Theben (Devín)	1	Im Winta fliagen die trocknen Blätta in da Luft umanand.
ef	19667	Biedermannsdorf	1	Inn Winta fliagn de drukan Bladln in da Luft umadum.
ef	19674	Enzersdorf an der Fischa	1	In Winta fliagn dö truckanan Bladln in da Luft um[?]adum.
ef	19696	Kittsee	1	Im Winta fliagn de trockna Blätta in da Luft herum.
ef	19705	Mischdorf bei Pressburg (Nové Košar	1	In Winta flign tie truckana Pläda in ta Luft um.
ef	19726	Rohrau	1	In Winta fliagn dö truckenen Blaln in da Luft umanond.
ef	19739	Thiersee	1	An Winda fliagn dö trockna Laba a da Luft uma
ef	19748	Achenwald	1	N' Winter fliagn die trucknan Blattln in da Luft umma.
ef	1977	Fuchsberg (Semënovo)	1	Oem Winta flege de drege Bläda ön na Loaft röm.
ef	19775	Obertrum am See	1	Án Wintá fliang dö trockná Blagán (án Wind) i' dá Luft umánand.
ef	19787	Hochfeld	1	An Winta fliagn dö truckan Bladln a da Luft umanånd.
ef	19823	Vorderfager	1	In Winta fliagn dö truckan Bladl i da Luft umanånd.
ef	19851	Schwendt	1	An Winta fliagn die trockna Laba a da Luft umanand.
ef	19854	Waidring	1	An Winta fliag'n di truckna Blattl a da Luft umanond.
ef	19859	Kuchl	1	In Wintā(g) fliag'n di trockna Blattl'n ö da Luft uma
ef	1987	Pregelswalde (-)	1	Oem Winta flege de drege Blöda enna Loft rümm
ef	19886	Schörfling	1	In Winta fliagn dö truckan Bladln in da Luft umanand. (dös trucka Laubat)
ef	19896	Gschwandt	1	In Winta fliagn die trukan Bladl i da Luft uma.
ef	19901	Schlierbach	1	Ö͠n große Tilde drüber Winda fliagn dö druggan Bladl ö̃ da Lufd umadum. umanãnd. umanãnda. 3 alternative Satzenden
ef	19941	Sankt Gilgen	1	Ön Winta fliag͡n dö druckan Bludle ö de Luft uma mi̊nd.
ef	19945	Ebensee	1	In Winta fliagn dö trukan Blattln i da Luft umanãna.
ef	19947	Steyrling	1	Im Winta fliagn die truckan Blattl in da Luft umanand.
ef	19956	Bad Ischl	1	Ön Winta fliagn dö truckan, (dürrn) Blattl ö da Luft umananda.
ef	19965	Windischgarsten	1	In Winta fliagn dö druckan Bladl i da Luft umadum.
ef	19971	Bad Goisern	1	Ẽn Wintn flieag'n de truckan Bladl'n ẽ da Luft umanána [(á-franz en.)?]
ef	19977	Grundlsee	1	In Winta fliagn de/dö truckan Blattln i da Luft umanåna.
ef	19993	Wörschachwald	1	In Winta flia(g)an dö truckna Blattla i da Luft umanaond.
ef	20005	Trattenbach	1	In Winta floign dë trukan Blaln in da Luft umananda.
ef	20008	Sulzbach	1	In Winta fli͡agn de trukan Bladl i da Luft umananda.
ef	20019	Ybbsitz	1	In Winta floign dè truckan Bladl in da Luft umanond. ([d?]umadum).
ef	20023	Gaming	1	In Winta fliagn dė drukan Bladln in da Luft umatum.
ef	20046	Kleinreifling	1	In Winta fliagn dö trockna Bladln in da Luft umanand.
ef	20049	Mariazell	1	Im Winta flieagn die trucknan Blattln in da Luft umanaunda.
ef	20051	Neuhaus	1	In Winta fliagn det Bladl e̊ da Ludt umanonda.
ef	20058	Lassing	1	In Winta fliagn die druckan Blattl in Wind umaranona.
ef	20062	Ardning	1	In Winta fliagn die trucknan Blattln in da Luft umadum.
ef	20065	Weng	1	Im Winta fliagn die trucknan Blattln in da Luft umanånda.
ef	20067	Lainbach	1	Im Winta fliagn die truckna Blattl in da Luft herum.
ef	20069	Gollrad	1	Im Winta fliagn d'trucknan Blattl in da Luft umanonda.
ef	20077	Oberort	1	In Winta fliagt s'truckne Lab in dr Luft umänanda.
ef	20090	Wext	1	Jnt Winter flegt de drügen Blaar dör de Luft.
ef	20099	Leer	1	In 'n Winter fleigt de drüge Blaɑer dör de Luft herum (innhiɑ̈r).
ef	20110	Herbern	1	Jnn Winter fleigen drüge Blar düör de Luft herüm.
ef	20117	Ringel	1	Jn'n Winter fleget de drügen Bliär dür de Luft herüm.
ef	20128	Hilter am Teutoburger Wald	1	Jn'n Winter fleget de drügen Bliäre düer de Luft herümme.
ef	20240	Bardel	1	In den winter vleegt de drööge blaan in de lucht herüm.
ef	20248	Haddorf	1	In'n Winter fleiget dei drügen Blaa dür de Luft herüm.
ef	20259	Hörstel	1	Jnt Winter fleiget de drügen Blare in de Lucht herümme.
ef	20269	Westerkappeln	1	Innen Winter fleiget dei drügen Bliär dür de Lucht herümme.
ef	20283	Astrup	1	Jn Winter fleget de dreugen Bliär dür de Luft herümme.
ef	20346	Frensdorf	1	s Winters fläigt de dreugen Bläh düer de Lugt int runde.
ef	20350	Elbergen	1	Jn'n Winter fläget de drügen Blar dör de Lucht harüm.
ef	20361	Setlage	1	Jn'n Winter fleget de drögen Blare in de Lug herüm.
ef	20370	Merzen	1	Jn Winter flegent de drögen Bläre dör de Lucht herümme.
ef	20381	Vörden	1	Jn en Winter fleget de dräugen Bljäre dür de Luft herümme.
ef	20384	Wielen	1	Int Winter fliegd de dröge Blaa in de Lucht in't runde.
ef	20446	Hoogstede	1	Int winter vleegd de droäge bla dör de lugt.
ef	20454	Geeste	1	Jn'n Winter fle͜ïget de͜ï drögen Blare dä͜ör de͜ï Luch herüm̄e.
ef	20463	Dohren	1	Jnnen Winter fleget de drögen Bläre dör de Lucht herümme.
ef	20468	Renslage	1	Innen Winter fleiget de drögen Blöre döhr de Lucht harümme.
ef	20481	Dinklage	1	Jnnen Winter fleiget dei drögen Bläer däer dei Luft herümme.
ef	20543	Haren (Ems)	1	Jn'n Winter fleïget de drögen Blähr in de Lucht herümme.
ef	20555	Hüven	1	Jn Winter fleget de drögen Blöer dör de Lucht ümher.
ef	20562	Garen	1	Jn'n Winter flëiget dëi drögen Blöer dör dëi Lucht herümme.
ef	20575	Sevelten	1	Jm Winter fleget de drögen Blöhre dör de Lucht herümme.
ef	20589	Neudersum	1	Jnt Winter fläiget däi drögen Blar däör däi Lugt herümme
ef	20596	Neubörger	1	Innen Winter fleget de drögen Blae dör de Luft herümme.
ef	20599	Neuarenberg	1	Jn'n Winter fläiget däi (de) drögen Blaar in däi Lucht herümme.
ef	20604	Garrel	1	Jn'n Winter fleÿget deÿ drögen Blähr dähr deÿ Lucht herümme.
ef	20638	Visbek	1	Jn'n Winter fläigt (ä lang, i ganz kurz) de drögen Blä͡öre dör de Lucht herümm!
ef	2067	Enskemen (-)	1	Em Winter fleege de drukkene Bläder dorche Loft römm.
ef	20710	Wietzendorf	1	Jn Winter fleigt dei drögen Blä dörch dei Luft herum.
ef	20734	Colonie Syke	1	Jn'n Winter fleegt de drög'n Blä͜ör inn'r Luft herrümm.
ef	20753	Magelsen	1	Jn'n Winter fleigt (e-i) deï drögen Blöe in der Luft rümm.
ef	20763	Nordkampen	1	Jn Winter flèegt de drögen Blä'r in de Luft herrum.
ef	20774	Vierde	1	Jn'n Winder fläigt däi drögen Blä dörg dai Luft rum.
ef	20788	Schmarbeck	1	Jn'n Winter fleigt dei drögen Bläe dörch dei Luft rum.
ef	20798	Brümsen	1	Jn'n Winter flegt de drögen Blär dör d'r Lucht herümme.
ef	2081	Eydtkau (Eydtkuhnen)	1	Em Winter fleege de druckne Bläder enne Loft romm.
ef	20891	Dörpel	1	Jm Winter fleget de drögen Blör dör de Luft herüm.
ef	20901	Maasen	1	Jn'n Winter flēgt de drögen Bläe dör de Luft herüm.
fg	20917	Drakenburg	1	Jn Winter fleigt dei drögen Bläe döe[?]r dei Luft herüm.
fg	20920	Unterrodewald	1	Jm Winter flë͜igt dëi drögen Bläe dör dëi Luft herumme.
fg	20933	Thören	1	Jm Winter fleigt dei drögen Bläder dörch dei Luft herum.
fg	20936	Hassel	1	Jn' Winter fleigt dei drögen Bläe dürr dei Luft herum.
fg	20946	Scharnhorst	1	In'n Winter fleigt dei drögen Bläe dorch dei Luft rumme.
fg	20948	Aschen	1	Im Winter fleget de drögen Bläher där de Lucht herümme.
fg	21024	Burlage	1	Jn'n Winter fläiget de drögen Bläer dör de Lucht herüm.
fg	21033	Hoysinghausen	1	Jn'n Winter fleigt deh drögen Blähe in deh Luft herümme.
fg	21045	Brokeloh	1	Jn Winder fleǐget deĭ drögen Blähe dör dei Luft hen
fg	21050	Empede	1	Jm Winter fleiget de drögen Bläe dör de Luft herumme.
fg	21065	Gailhof	1	Jn Winter fleigt dä drögen Bläe dör dä Luft herüm.
fg	21074	Adelheidsdorf	1	Jm Winter fleiget de drögen Bläder dorch de Luft herum.
fg	21085	Nordburg	1	Jm Winter fleigt de drögen Bläer dörch de Luft herum.
fg	211	Rodowo	1	Jm Winter fliege die truckne Blätter durch die L[?]ft 'rum.
fg	21105	Preussisch Ströhen	1	Im Winter fleiget de drögen Bläer in dr Luft herümme.
fg	21190	Brockhausen	1	Jn'n Winter fleeget de dräugen Ble͡äre in de Luft herümme.
fg	21199	Isenstedt	1	In’n Winter fläiget de dräugen Bläre dür de Luft herrümme.
fg	21218	Wietersheim	1	In Winter fleiget dei drögen Blahe dür dei Luft herümme.
fg	21235	Hülshagen	1	Jn Winter fleijet dä dröjen Bläe dör dä Luft rümme.
fg	21252	Holtensen	1	Jn Winter fleiget dei dreugen Bläe dör dei Luft herümme.
fg	2127	Klein Nuhr (Sukhodol'Ye)	1	Em Winter flege de drege Bläder dorch de Loft herem.
fg	21280	List	1	In Winter fleiget dä drögen Bläder döhr dä Luft herumme.
fg	21295	Immensen	1	Jm Winter fleiget dei drögen Bläe dür dei Luft herumme
fg	21305	Voigtholz-Ahlemissen	1	Jm Winter fleiget de drögen Bläe dör de Luft herum.
fg	21316	Steinhagen	1	In'nen Winter flä͜iget de drö͜ügen Bliär düer de Lucht herümme.
fg	21342	Krentruperhagen	1	Jn'n Winder fleuget deu druigen Bleer dür deu Luft herümme.
fg	2135	Skungirren (Pen'Ki)	1	Em Winter flege de drege Bläder dorch de Loft rom.
fg	21355	Wendlinghausen	1	Jn'n Winter fleuget deu dreugen Blere dür deu Luft (Lucht) herümme.
fg	21362	Reher	1	Jm Winter fleuget dä Bläre dür de Luft.
fg	21384	Harderode	1	Jn Winter fleiget dä dru͡igen Blä͡e dorr dä Luft herümme.
fg	21405	Rheden	1	Jn Winter fleiget dä draögen Bläe in der Luft herüme.
fg	21429	Nette	1	Jm Winter fleiget dei drögen Bläder dorch dei Luft herum.
fg	21446	Steinlah	1	Jn Winter fleiet dei dröhen Bläer dür dei Luft herum.
fg	2145	Kurschen (Kuz'Mino)	1	Em Winter flege de drege Bläder dorch e Loft rom.
fg	21455	Gross Schiplage	1	Jn'n Winter fleiget de drügen Bliar dür de Luft harümme.
fg	2161	Kalnen (-)	1	Öm Winter flöge de druckene Bläder dorch de Loft herom̄.
fg	21611	Schweicheln-Bermbeck	1	Im Winter flieget de drügen Bläer dür dei Luft herümme.
fg	21632	Veltheim	1	In'm Winter fleiget de drögen Blä'r in'r Luft herrümme.
fg	21666	Rohden	1	In Winter fleiget de treugen Bläër in'r Luft herumme.
fg	21679	Springe	1	Im winter fleiget dei dreugen bläder dörch dei luft herümer.
fg	21687	Vardegötzen	1	Jn'n Winter fleiget de dreugen Blähe dür de Lutt herumme.
fg	21707	Rautenberg	1	n Winter eower fleiget de dreugen Bläe in 'er Luft herumme.
fg	2182	Soginten (Svirskoe)	1	Em Winter flege de druckene Bläder ene Loft rom̄.
fg	21882	Bodenstedt	1	Jm Winter fleit dei dröen Bläer dor dei Luft herum.
fg	21902	Rautheim	1	In Winter fleihet dä dröhen Bläere in der Luft herum.
