Ort::REDE_GIDs	Ort::Longitude	Ort::Latitude	Bogennummer	Ort::Name	Ort::Sprache	müde	wir	sind	und	uns	haben	einen	Durst
20533	9,74271	46,91529	46079	FIDERIS	1	müed	Mer	sind	und	-	händ	-	turst.
17985	9,88017	46,88004	46083	KLOSTERS	1	müeht	Mar	sind	&	-	heint	-	Durscht
19434	9,71508	46,7045	46101	WIESEN	1	müed	Wier	sin	&	-	hân	-	durscht.
20734	9,53685	46,45853	46104	AM BACH	1	müadt	Miar	sind	+	-	händ	-	durst.
18159	7,32205	46,42482	46115	LAUENEN	1	müedi	Wir	si	u	-	hei	-	Durscht.
19295	7,53458	46,48725	46118	STIEGELSCHWAND	1	müedi	Wir	si	u	-	hu	-	durscht.
15672	8,1432	46,42441	46119	FIESCHERTAL	1	miadi	Wir	siand	und	-	heint	-	Durscht.
19725	8,01442	46,3349	46127	BITSCH	1	miedi	Wier	si	u	-	hei	-	Durscht.
19772	7,66359	46,29695	46129	AGARN	1	miädi	Wiär	si	u	-	hei	-	Durscht.
626681	7,81598522	46,28128685	46132	HASEL	1	miedi	Wier	sy	und	-	hei	-	Durscht.
16260	7,93672	46,12324	46142	SAAS GRUND	1	miedi	Wier	si	und	-	hei	-	Durst.
19556	8,11373	46,16129	46143	ZWISCHBERGEN	1	miädi	Wiär	si	und	-	hei	-	Durst.
546283	11,92143812	46,95139218	46157	LUTTACH (LUTAGO)	1	miade	Wir	san	und	-	hobn	-	durscht.
546262	11,43095197	46,91229351	46170	TSCHￃﾖFS (CEVES)	1	müat	Miar	sein	und	-	hobn	-	Durst.
546393	10,70118629	46,61743807	46267	LAAS (LASA)	1	müad	Mir	sein	und	-	hobn	-	durscht
546408	11,20412984	46,58568332	46283	GARGAZON (GARGAZZONE)	1	mied	Mier	sein	und	-	hobn	-	durscht.
546481	11,06	46,46	46324	LAUREIN (LAUREGNO)	1	mia	Wior	sein	unt	-	-	-	durschti.
546516	11,92297057	46,76992104	46361	STEFANSDORF (SANTO STEFANO)	1	miadö	Miar	san	unt	-	obn	-	durscht.
1180652	11,436	45,8731	46369	Mezzaselva	1	mǘdé	varándərè	zai̯n	unt	-	hàbən	ùmən	dū́rst
6360	10,49966	46,88969	46385	NAUDERS	1	miad	Mir	sein	und	-	hoba	-	Durscht.
2662	10,97561	46,90951	46386	HEILIGKREUZ	1	müade	Mir	sein	u	-	hobn	-	Durt.
111390	8,76123	54,36107	46391	POPPENBÜLL	1	möd	Wi	sind	un	-	-	-	dürstig
110639	9,01723	54,35595	46407	DAHRENWURTH	1	möd	Wi	sünd	un	-	heb	-	dös.
114791	9,32093	54,37498	46420	BERGENHUSEN	1	möd	Wi	sind	un	-	sünd	-	dösti.
104920	9,60329	54,39392	46430	OWSCHLAG	1	möd	Wie	sünd	un	-	hebbt	-	dös.
115164	9,85497	54,39931	46443	HOLTSEE	1	mö	Wi	sünd	un	-	hebb	-	döss.
109324	10,16151	54,39584	46459	PRIES	1	möd	Wi	sünd	un	-	hebbt	-	döyt.
109426	10,42395	54,38844	46481	STAKENDORF	1	möd	Wi	sünd	un	-	hebt	-	dürst.
106252	10,60371	54,34619	46492	BEHRENSDORF (OSTSEE)	1	möh	Wi	sünd	un	-	hebbet	-	döst.
114308	11,04304	54,45888	46554	SULSDORF	1	möh	Wir	sünd	un	-	heppt	-	dös.
110105	11,27372	54,4157	46570	STABERDORF	1	mu(h)	Wie	sund	un	-	-	-	distig.
114072	8,59403	54,51596	46637	ALTE KIRCHE	1	möd	Wi	sind	un	-	hebb'n	-	dörst.
104548	9,29715	54,56549	46652	SOLLERUPFELD	1	möh	Wi	sind	un	-	häm	-	Doeß.
110275	9,53279	54,55137	46666	NEUBEREND	1	mö	Wi	sind	un	-	hem	-	döß.
113808	9,86157	54,5608	46684	ZIMMERT	1	möh	Wi	sind	un	-	häbt	-	döst.
112057	10,01569	54,58425	46687	DAMP	1	möh	Wi	sünd	un	-	hebbt	-	döst.
110804	11,05568	54,5229	46693	WESTERMARKELSDORF	1	mö	Wie	sünd	unn	-	hebb	-	döß.
116692	9,25023	54,71004	46784	GROSSENWIEHE	1	möht	Wi	sind	un	-	hem	-	dörst.
106876	9,53735	54,71602	46798	ESTRUP	1	mö	Wi	sind	an	-	hein	-	döst.
113555	9,82753	54,7088	46806	WIPPENDORF	1	möd	Wie	sind	un	-	heb'n	-	döst.
110953	9,99077	54,684	46823	MAASHOLM	1	mö	Wi	sund	un	-	ham	-	dörst.
546584	9,527650699	54,88239225	46924	BEKEN (BￃﾆKKEN)	1	mö	Wi	sind	un	-	hemm	-	dörst.
110492	8,31903	53,00936	47139	SANDHATTEN	1	mou	Wi	sünd	un	-	hevt	-	dorst.
546885	8,60779032	53,01070805	47154	ADELHEIDE	1	mör	Wi	sünd	un	-	hebbt	-	doß.
108013	8,8805	53,0151	47171	DREYE	1	möe	Wi	sünnt	un	-	heppt	-	dörst.
534824	9,196856353	53,02650299	47183	ALLERDORF	1	möer	Wi	sünd	un	-	hebt	-	döst.
104986	7,20615	53,12109	47189	HEERENLAND	1	müedi	Wi	si	u	-	hei	-	durscht.
116005	7,44007	53,13135	47203	STEENFELDE	1	moei	Wi	bünt	un	-	hebben	-	Döst.
114842	7,78056	53,14718	47219	LOHE	1	mäue	Wie	sünd	un	-	hebbt	-	dost.
546892	7,985741345	53,15868334	47224	BURGFELDE	1	mör	Wi	sünd	un	-	hebbt	-	döß.
109345	8,32018	53,17327	47235	MOORHAUSEN	1	möe	Wi	sund	un	-	hept	-	doß.
109077	8,5663	53,17486	47370	BARDENFLETH	1	mö	Wi	sund	un	-	hepps	-	dorßt.
546941	8,842222062	53,18391576	47402	MITTELBAUER	1	möhe	Wi	sund	un	-	hefft	-	dost.
116271	9,14746	53,2099	47422	NEUENBÜLSTEDT	1	möe	We	sünd	un	-	häpt	-	döß.
105688	7,43783	53,30502	47447	NEERMOOR	1	möj	Wie	sand	un	-	hemm'n	-	dörst.
114054	7,75073	53,3052	47455	REMELS	1	möu	Wi	sunt	un	-	hebben	-	Döst.
546954	8,031800239	53,28863493	47463	PETERSFELD	1	möje	Wi	sünd	un	-	hebt	-	döß.
547015	8,300590806	53,32493665	47470	JADERBOLLENHAGEN	1	mö	Wi	sünn	unn	-	heppt	-	dogst
116945	8,56993	53,34549	47598	OFFENWARDENERMOOR	1	möe	Wi	sünd	un	-	hebt	-	dost.
116563	8,86492	53,35456	47612	PADDEWISCH	1	möh	Wie	sünd	un	-	hept	-	dost.
106020	9,14538	53,38607	47624	OBER-OCHTENHAUSEN	1	möer	We	sünd	un	-	hebt	-	döst.
104449	7,17054	53,43708	47650	CIRKWEHRUM	1	me͡u	Wi	zünd	un	-	hebb'n	-	döst.
114218	7,39969	53,44123	47657	WESTERENDE-HOLZLOOG	1	möh	Wi	sünd	un	-	hebb'n	-	döst.
110442	7,7709	53,44988	47670	WIESEDE	1	mö	Wi	sünt	un	-	hebt	-	döst.
106416	7,9855	53,47874	47677	NEUSTADTGÖDENS	1	möh	Wie	sünd	un	-	hefft	-	döst.
116412	10,73902	54,25873	47840	KￃﾜKELￃﾜHN	1	mö	Wi	sünd	un	-	hefft	-	döst.
108090	11,0513	54,2567	47861	SIGGENEBEN	1	möd	Wih	sünd	un	-	hebb	-	döß.
116402	8,84172	54,17734	47863	HEDWIGENKOOG	1	meud	Wi	sünd	un	-	heb	-	döst.
113125	9,00073	54,19265	47885	EDEMANNSWISCH	1	mö	Wi	sünd	und	-	hebb	-	döst.
547042	9,309525305	54,20670884	47893	OESTERBORSTEL	1	möd	Wie	sünd	unn	-	hebb	-	döß.
113405	9,62152	54,18985	47907	HAMWEDDEL	1	mööd	Wi	bünt	un	-	hebbt	-	däß.
105273	9,88642	54,21312	47916	WARDER	1	möd	Wi	sönd	un	-	hebt	-	döß.
114877	10,13493	54,22103	47935	KLEIN BARKAU	1	möh	Wi	sünd	un	-	hebbt	-	Däst.
116342	10,44134	54,24809	47952	MUCHELN	1	möh	Wi	sünd	un	-	häbb	-	döst.
108565	10,95855	54,15122	48096	GRￃﾖMITZ	1	möi	Wir	sind	und	-	hebbt	-	döst.
111885	8,8805	54,0062	48098	FRIEDRICHSKOOG	1	möd	Wi	sünd	un	-	h’ewt	-	Döß.
114237	9,03523	54,02143	48105	BARLTERALTENDEICH	1	möd	Wi	sund	un	-	hebl	-	döß.
115903	9,34836	54,04212	48115	HOLSTENNIENDORF	1	mö	Wie	sönd	und	-	-	-	dästi.
107539	9,63427	54,06696	48126	JAHRSDORF	1	möh	Wi	sönd	und	-	hebt	-	däß.
106194	9,8945	54,05265	48141	EHNDORF	1	mööd	Wi	sünd	un	-	hefft	-	döst.
108692	10,17854	54,0485	48156	GￃﾖNNEBEK	1	mö	Wi	sünd	un	-	-	-	döstig.
113330	10,46243	54,07286	48164	WￃﾖBS	1	mö	Wi	sünnt	und	-	-	-	döstig.
115904	10,71297	54,07936	48186	SￃﾜSEL	1	möh	Wie	sünd	un	-	hebbt	-	döß.
547127	9,11080098	53,89052151	48233	BRUNSBÜTTELERHAFEN	1	möd	Wi	sünd	un	-	hebbt	-	Döß.
108237	9,33008	53,86164	48239	BROKDORF	1	möd	Wi	sünd	un	-	hebbn	-	döst.
108712	7,69412	53,77033	48240	SPIEKEROOG	1	möj	Wi	sünd	un	-	hebbn	-	dörst.
105523	8,5904	53,82092	48242	BERENSCH	1	mög	Wi	sünd	unn	-	hebt	-	döß.
113024	8,77311	53,82372	48247	ALTENBRUCH	1	mäh	Wi	sünd	und	-	höbt	-	döst.
104236	7,14497	53,70519	48282	NORDERNEY	1	mö	Wi	sünd	un	-	haben	-	dörst.
107919	7,38496	53,72648	48283	BALTRUM-OSTDORF	1	möh	Wi	sünd	un	-	hemm'n	-	Dörst.
106267	8,5169	53,67513	48302	MISSELWARDEN	1	mö	Wi	sünd	unn	-	heppt	-	döss.
113303	9,06278	53,71132	48324	WEISSENMOOR	1	mohg	Wie	sönt	und	-	hebt	-	döscht.
116568	7,14249	53,5993	48342	ITZENDORF	1	mö	Wi	sünt	un	-	hemm'n	-	dörst.
107815	7,3911	53,60903	48356	ARLE	1	möj	Wie	sünd	un	-	hebben	-	Döst.
115481	7,66379	53,62527	48368	STEDESDORF	1	möe	Wi	sünd	un	-	hebbn	-	Döst.
116088	7,97986	53,63678	48383	WÜPPELS	1	möh	Wi	sünd	un	-	heppt	-	döst.
116854	8,30186	53,60355	48392	LANGWARDEN	1	möh	Wie	sund	un	-	heppt	-	döst.
109010	8,80591	53,66003	48401	FLÖGELN	1	mög	Wie	sünd	un	-	hebt	-	dörst.
547062	8,330792544	53,53273255	48477	IFFENS	1	miedi	Wier	si	und	-	hei	-	Durst.
111755	8,53201	53,53048	48487	BLEXEN	1	mö	Wie	sünt	un	-	hebbt	-	döst.
114688	8,82184	53,52681	48497	ALTLUNEBERG	1	möh	Wi	sünd	un	-	hebt	-	dast.
117253	9,1253	53,53544	48507	HÖNAU-LINDORF	1	mö	We	sünd	und	-	hebt	-	döst.
126570	12,23798	54,2492	48516	GRAAL-MￃﾜRITZ	1	mäur	Wi	sünd	und	-	hemm	-	döst.
120017	11,61406	54,10586	48522	RERIK	1	mäuhr	Wieh	sünd	und	-	hemm'n	-	döst.
120082	11,85396	54,10812	48532	BRODHAGEN	1	mäur	Wie	sünd	un	-	hebben	-	döst.
120864	12,14585	54,1182	48550	TOITENWINKEL	1	meur	Wia	süngt	un	-	hem'm	-	döst.
106292	10,48741	53,91971	48675	STRUKDORF	1	mö	Wie	sünd	und	-	hebt	-	dös.
110657	10,73453	53,91976	48702	SEREETZ	1	möh	Wi	sünd	un	-	hegt	-	döß.
122052	11,03609	53,92008	48716	GROSS VOIGTSHAGEN	1	mäur	Wie	sünd	um	-	hebbt	-	döst.
120794	11,33016	53,9304	48726	BECKERWITZ	1	neeuer	Wi	sünd	und	-	hem'm	-	döst.
121253	11,60462	53,94318	48738	STEINHAUSEN	1	mäur	Wi	sünd	un	-	hemm	-	döst.
118646	11,83423	53,94661	48752	BERENDSHAGEN	1	möer	Wi	sund	un	-	hemm'n	-	dößt.
118714	12,1512	53,94766	48765	WIENDORF	1	mäuhr	Wie	sünd	un	-	hebbe	-	döst.
115465	9,59053	53,86975	48790	RETHWISCH	1	möh	Wi	sünd	un	-	-	-	dößi.
107683	9,88862	53,87033	48800	LENTFￃﾖHRDEN	1	möd	Wi	sönd	un	-	hebbt	-	därst.
108120	10,17638	53,89247	48812	TODESFELDE	1	möd	Wie	sünd	un	-	hebt	-	döst.
113127	10,44713	53,75756	49022	KLEINBODEN	1	mäuh	Wi	sünd	un	-	heft	-	döst.
121168	10,76242	53,75636	49043	CAMPOW	1	möud	Wie	sünd	und	-	hebt	-	döst.
125724	11,05079	53,75628	49076	NESOW	1	mäur	Wie	sünd	un	-	hebt	-	döst.
124347	11,32985	53,7779	49090	DALLIENDORF	1	meur	Wie	sünd	un	-	hebbn	-	döst.
120979	11,61879	53,77558	49108	NEUHOF	1	müur	Wie	sünd	un	-	heben	-	döst.
118874	11,88526	53,78539	49122	WARNOW	1	mäur	Wi	sund	un	-	hebbn	-	döst.
122921	12,17296	53,79677	49140	GￃﾜSTROW	1	möhr	Wi	sünd	un	-	hebben	-	döst.
114186	9,38137	53,71165	49146	DROCHTERSEN	1	möe	Wie	sünd	unn	-	hebbt	-	döst.
111287	9,64927	53,70258	49162	GROSS NORDENDE	1	mö	Wi	sind	und	-	hebben	-	dörst.
108360	9,89519	53,73194	49176	QUICKBORN	1	möd	Wi	sünd	und	-	-	-	dösti.
111665	10,21851	53,74313	49188	JERSBEK	1	möh	Wi	sünd	un	-	hebt	-	döst.
112630	9,4597	53,03452	49311	RIEKENBOSTEL	1	moie	Wi	sünd	un	-	heft	-	döst.
115425	9,68499	53,04779	49322	BROCHDORF	1	möö	Wie	sind	un	-	hebt	-	döst.
112343	9,99781	53,08488	49332	BISPINGEN	1	meug	Wei	sünd	un	-	hebbt	-	döst.
107558	10,2827	53,0747	49338	WETTENBOSTEL	1	meid	We	sünd	und	-	hebt	-	döst.
114616	10,51368	53,08083	49348	SEEDORF	1	meuh	Wi	ßünd	un	-	hewd	-	döst.
113438	10,78178	53,06946	49362	STOETZE	1	meu'n	Wie	ßünt	und	-	hemmt	-	döst.
113402	11,09034	53,09668	49498	DANNENBERG (ELBE)	1	med	Wi	sund	und	-	hebben	-	dörst.
126878	11,38051	53,1086	49509	BREETZ	1	mör	Wi	senn	un	-	hewwen	-	dörst.
118243	11,69264	53,10028	49524	LAASLICH	1	möör	Wi	sünd	unn	-	hände	-	döst.
119086	11,90134	53,10669	49534	LￃﾜBZOW	1	möd	Wih	sünt	und	-	hebbn	-	dörst.
122468	12,18296	53,11903	49551	BUCHHOLZ	1	möd	Wie	sind	un	-	henim	-	döst.
105676	9,40421	53,19342	49562	HETZWEGE	1	möer	We	sind	und	-	haft	-	döst.
117368	9,74297	53,2407	49569	OTTER	1	mög	Wie	sünd	und	-	hebt	-	döst.
104882	10,00938	53,22233	49579	OLLSEN	1	meug	Wei	sünd	on	-	hebt	-	döst.
110732	10,2488	53,23284	49587	WESTERGELLERSEN	1	meu	Wei	sund	un	-	häht	-	döst.
114276	10,78385	53,24416	49605	BARSKAMP	1	möd	Wie	sünd	und	-	herft	-	döst.
112386	10,56531	53,25038	49727	WENDHAUSEN	1	mööd	Wi	sünd	un	-	hebbt	-	döst.
121225	11,0857	53,26914	49752	JESSENITZ	1	müdr	Wie	sünd	un	-	hebben	-	döst.
122862	11,36676	53,27885	49767	GLAISIN	1	mäur	Wie	sühnd	und	-	hemm'n	-	dösst.
124488	11,62817	53,26261	49778	NEESE	1	mäur	Wie	sünd	un	-	hebben	-	döst.
120737	11,86397	53,26081	49794	PAMPIN	1	mäur	Wi	sünd	un	-	hebn	-	döst.
121002	12,17074	53,26531	49802	GRABOW	1	möh'r	Wie	sünd	un	-	hem	-	döst.
112123	9,42586	53,365	49813	WANGERSEN	1	meur	We	sünd	un	-	hept	-	döst.
106002	9,64625	53,379	49821	REGESBOSTEL	1	mäu	Weei	sund	un	-	heint	-	düßt.
105969	9,92661	53,40705	49828	TￃﾖTENSEN	1	meug	Wie	sünd	ein	-	hehn	-	Döst.
116893	10,22923	53,38859	49840	LASSRￃﾖNNE	1	mög	Wie	sünt	und	-	hebt	-	Döst.
117662	10,50596	53,41658	49857	JULIUSBURG	1	moihe	Wü	sünd	unn	-	hobt	-	döst.
118676	11,08244	53,41108	49881	SETZIN	1	mäur	Wi	sünd	un	-	hewt	-	döst.
118349	11,60438	53,39799	49898	NEUHOF	1	meur	Wie	sühnd	un	-	hewwen	-	döst.
121965	10,74685	53,43177	50010	GRESSE	1	meur	Wi	sünd	un	-	hem'm	-	döst.
125796	11,30189	53,42238	50027	MORAAS	1	mäuer	Wie	sund	und	-	hewwn	-	döst.
125020	11,93249	53,42748	50058	PAARSCH	1	mäur	Wi	sünd	un	-	hebbn	-	döst.
120236	12,17807	53,46472	50068	BARKOW	1	meuir	Wir	sünd	un	-	heg'n	-	döst.
115523	9,38434	53,5502	50073	SCHWINGE	1	mööd	Wi	sünd	un	-	hebt	-	döst.
547428	9,652825404	53,56253675	50087	WISCH	1	mö	Wi	sänd	un	-	hewt	-	döß.
108945	9,92842	53,5542	50117	OTTENSEN	1	mööd	Wi	sönd	und(un)	-	hewt	-	döst.
117299	10,20487	53,56222	50130	WILLINGHUSEN	1	mäud	Wi	sünd	und	-	hebbt	-	dös.
111898	10,47132	53,57846	50142	BASTHORST	1	meuh	Wü	sünd	un	-	-	-	döstig.
108491	10,75137	53,59484	50321	LEHMRADE	1	meuh	Wüh	sünd	un	-	heb	-	dörst.
121437	11,04085	53,58655	50332	DRￃﾖNNEWITZ	1	meur	Wi	sünd	un	-	hemm	-	döst.
118265	11,32365	53,59528	50343	GROSS ROGAHN	1	meur	Wi	sünd	un	-	heb'm	-	döß.
118438	11,60408	53,616	50357	KLADOW	1	mäuer	Wie	sünd	und	-	hemm	-	döst.
125383	11,88883	53,63207	50365	HOHEN PRITZ	1	meur	Wie	sünnd	unn	-	hebben	-	döst.
126689	12,14767	53,62344	50377	JELLEN	1	mäuhr	Wie	sünd	un	-	hebn	-	döst.
127267	12,36951	53,73311	50385	LￃﾜBSEE	1	mäud	Wi	sünd	un	-	hebben	-	döst.
118609	14,11661	53,73703	50471	BELLIN	1	möd	Wi	sind	unn	-	hemmen	-	döst.
121628	12,72318	53,77769	50523	RETZOW	1	meur	Wi	sünd	un	-	hewwen	-	döß.
120727	13,02051	53,78904	50538	HOHENBOLLENTIN	1	mäud	Wi	sün	un	-	hew'n	-	dößt.
125333	13,27783	53,79124	50552	GOLCHEN	1	meut	Wie	sünd	und	-	hom	-	döst.
124192	13,56356	53,78446	50567	STRIPPOW	1	meur	Wi	sünd	un	-	hem	-	döß.
118365	13,80867	53,8054	50575	ROSENHAGEN	1	mäur	Wie	sünd	unn	-	häm'm	-	döst.
151010	14,66308	53,79171	50583	SINIECHOWO	1	meurch	Wie	sint	on	-	häim	-	dürst.
148265	14,96696	53,79514	50604	DRZEWICA	1	mäur	Wi	sünd	ao	-	hewwe	-	döst.
149542	15,24598	53,77514	50622	LISOWO	1	möör	Wie	sind	un	-	hebben	-	döst.
375890	14,43155	53,8679	50719	LUBIN	1	möar	Wie	sünt	u	-	hefwa	-	döst.
124729	12,44997	53,95967	50765	GROSS RIDSENOW	1	meur	Wi	sünd	un	-	hebbn	-	dost.
126948	12,73722	53,94228	50779	SCHLUTOW	1	mäur	Wie	sünd	un	-	hebbn	-	döst.
123272	13,01298	53,95466	50794	SEEDORF	1	mäur	Wi	sünd	un	-	hem'm	-	döst.
122839	13,27277	53,94539	50805	BENTZIN	1	meure	Wie	sünd	un	-	hem'm	-	döst.
119758	13,52648	53,95007	50818	RANZIN	1	meur	Wie	sünd	un	-	hem	-	döst.
121706	13,84379	53,94673	50830	LASSAN	1	meur	Wie	sünd	un	-	hebbn	-	döst.
119402	14,11814	53,94992	50840	SALLENTHIN	1	mäur	Wi	sünd	un	-	hem'n	-	döst.
372827	14,44888	53,92636	50844	MIEDZYZDROJE	1	möhr	Wie	sind	u	-	hebbn	-	döst.
166218	14,68184	53,94979	50850	SIEROSLAW	1	meur	Wie	sünd	o	-	hewä	-	döst.
160805	14,96722	53,94149	50872	BEDZIESZEWO	1	meuerg	Wie	sünd	o	-	hewwa	-	döst.
152451	15,25298	53,95664	50892	SKALIN	1	meut	Wi	sint	o	-	heffe	-	Döst.
121439	14,00155	54,05033	50973	KOSEROW	1	meur	Wie	sind	un	-	hewen	-	döst.
375421	14,99104	54,0761	50986	TRZESACZ	1	mur	Wi	sünd	o	-	hewwi	-	döst.
124127	12,42509	53,61075	51012	HOHEN WANGELIN	1	mäur	Wir	sünd	unn	-	hemm	-	döst.
126691	12,76144	53,62274	51030	RITTERMANNSHAGEN	1	mäuhr	Wi	sünd	un	-	hebben	-	döst.
125926	13,02205	53,61154	51048	TARNOW	1	mäur	Wi	sünd	un	-	hebbn	-	döst.
119736	13,29078	53,6072	51065	TROLLENHAGEN	1	möhd	Wi	sünd	un	-	hem	-	döst.
122300	13,59619	53,60763	51081	BROHM	1	möhr	Wi	sünd	unn	-	hem'n	-	döst.
122516	13,85179	53,63346	51089	EICHHOF	1	mööd	Wi	sünd	un	-	hebn	-	döst.
124389	14,22326	53,63391	51098	GEGENSEE	1	möhd	Wi	sinn	un	-	hebben	-	döst.
370671	14,4674	53,62998	51101	DROGORADZ	1	möd	Wi	sind	unn	-	hewwen	-	döst.
151848	14,68877	53,61758	51112	BUDZIEN	1	möd	Wie	sind	en	-	hebm	-	döst.
148666	14,96392	53,60041	51123	KRZYWICE	1	meud	Wie	sinn	uo	-	hewweä	-	döst.
534969	15,24763056	53,60343749	51135	PLANTIKOW	1	mäud	Wi	sinn	un	-	hewwn	-	dorst.
123952	13,11085	54,58538	51143	KLOSTER	1	meur	Wi	sünd	un	-	hem'm	-	döst.
123059	13,28792	54,62108	51146	WIEK	1	möur	Wi	sünd	un	-	hebb'n	-	döst.
534486	13,56522303	54,57388681	51162	NARDEVITZ	1	mäur	Wie	sünd	un	-	hebb'm	-	döst.
121702	12,68295	54,43348	51170	ZINGST	1	mäud	Wi	sünd	un	-	heww'm	-	Döst.
121774	12,98011	54,42297	51173	WENDISCH LANGENDORF	1	mäuhr	Wi	sünd	un	-	hebb'n	-	Döst.
534484	13,27661545	54,44308095	51179	WￃﾜSTENEI	1	meur	Wie	sünd	und	-	hemmen	-	döst.
534498	13,5274187	54,48608929	51188	SAISER	1	meur	Wie	sünd	un	-	henim	-	dößt.
123911	12,41813	54,37908	51191	AHRENSHOOP	1	mäur	Wie	sünd	un	-	heb'm	-	döst.
534456	13,62026447	54,341066	51232	NEU-REDDEVITZ	1	meur	Wir	sünd	un	-	hefiwen	-	döst.
121141	12,46549	54,29792	51243	LANGENDAMM	1	mäur	Wie	sünd	un	-	hebbn	-	döst.
120295	12,73823	54,29537	51257	REDEBAS	1	mäur	Wir	sünd	un	-	hemm	-	döst.
119600	12,9835	54,29259	51267	PￃﾜTTE	1	mäu'r	Wi	sünd	un	-	hem	-	döst.
119890	13,27492	54,29783	51277	POSERITZ	1	mäur	Wie	sünd	un	-	hem'n	-	döst.
125431	13,71408	54,27487	51288	THIESSOW	1	mäur	Wie	sünd	un	-	hem'n	-	döst.
126602	12,43765	54,09324	51346	REPPELIN	1	möhr	Wie	sünd	un	-	hem'n	-	döst.
119845	12,70461	54,13797	51355	KAVELSDORF	1	mäur	Wie	sünd	un	-	hemm	-	döst.
124930	12,99069	54,12609	51370	MￃﾜGGENWALDE	1	mäur	Wi	sünd	un	-	hem'm	-	döst.
121011	13,30351	54,11602	51387	STEFFENSHAGEN	1	mäur	Wie	sind	un	-	hemm'n	-	döst.
121289	13,57063	54,11847	51397	VIEROW	1	mäur	Wi	sünd	un	-	hem'm	-	döst.
117776	13,83497	54,11263	51409	KARLSHAGEN	1	mäud	Wie	sünd	un	-	häbn	-	döst.
370277	15,26498	54,09104	51413	TRZEBUSZ	1	mäud	Wi	sünd	o	-	hewe	-	döst.
121139	12,46486	53,44792	51539	KISSEROW	1	mäur	Wie	sünd	un	-	hemm	-	döst.
123888	12,76122	53,48309	51549	FEDEROW	1	meur	Wie	sänd	un	-	hemm'n	-	döst.
126064	13,03182	53,45295	51561	KLEIN VIELEN	1	mäuhr	Wi	sünd	un	-	hewet	-	döst.
120836	13,27173	53,46608	51571	HOLLDORF	1	möhr	Wi	sünd	un	-	hemm	-	döst.
126257	13,58904	53,4611	51584	WOLDEGK	1	möd	Wi	sünd	un	-	hem'm	-	döst.
118055	13,85194	53,44356	51598	TREBENOW	1	möd	Wie	sünd	un	-	hem	-	döst.
119973	14,13887	53,47114	51611	ROSSOW	1	möd	Wir	sind	o	-	häm	-	döst.
159352	14,41164	53,45193	51624	WAWELNICA	1	möd	Wi	sind	un	-	hebbn	-	döst.
534975	14,72090065	53,45884507	51637	BERGLAND	1	mööd	Wie	sied	o	-	hebbn	-	Döst.
153195	14,97193	53,46528	51646	DABROWICA	1	meud	Wie	sinn	oh	-	hewwe	-	döst.
372767	15,25306	53,43581	51661	BOBROWNIKI	1	meud	Wi	sinn	un	-	häwwa	-	döst.
118999	12,44102	53,27919	51805	GRABOW	1	mäuhr	Wi	sünd	un	-	hem'n	-	Döst.
119090	12,74478	53,29268	51816	LￃﾄRZ	1	möhr	Wi	sünd	un	-	hemm	-	döst.
124103	13,03296	53,25606	51832	AHRENSBERG	1	möhr	Wie	sünd	un	-	hem'n	-	döst.
121167	13,3029	53,2842	51838	HASSELFￃﾖRDE	1	möd	Wi	sünd	un	-	hemm	-	döst.
127114	13,54424	53,30994	51850	BUCHENHAIN	1	möd	Wi	sind	und	-	hebben	-	Döst.
123968	13,84477	53,28114	51866	RￃﾖPERSDORF	1	möd	Wi	sind	un	-	hebben	-	döst.
118175	14,13241	53,28371	51877	GRￃﾜNZ	1	möd	Wi	sind	o	-	hemm	-	döst.
547486	14,43338106	53,28316465	51893	PARGOW (PARGOWO)	1	möd	Wi	sind	un	-	hebbn	-	döst.
374958	14,66837	53,27475	51906	ZELISLAWIEC	1	mög	Wi	sind	un	-	hemm'n	-	dost.
150128	14,94955	53,28654	51918	SLOTNICA	1	möj	Wi	sin	u	-	hewwa	-	Dost.
372998	15,21516	53,28013	51934	ZUKOWO	1	möh	Wir	sinn	u	-	hewa	-	döst.
119523	12,42744	53,12618	52064	PAPENBRUCH	1	möhg	Wie	sin	un	-	hebbn	-	dost.
118267	12,77328	53,11997	52070	WALLITZ	1	möd	Wie	sind	un	-	hem	-	dost.
124745	13,05007	53,10241	52079	MENZ	1	möhd	Wie	sind	und	-	hebben	-	Dorst.
122172	13,28954	53,105	52086	BARSDORF	1	möhr	Wi	sünd	un	-	hem	-	döst.
124871	13,60041	53,09193	52095	PETERSDORF	1	möd	Wie	sind	un	-	hebbn	-	döst.
121528	13,84882	53,12741	52103	FLIETH-STEGELITZ	1	mööd	Wie	sind	un	-	hebbn	-	dost.
124439	14,11807	53,14367	52113	PASSOW	1	möd	Wie	sin	un	-	hebbn	-	dost.
374809	14,39068	53,12647	52129	WIDUCHOWA	1	möd	Wie	sint	un	-	hebbn	-	dorscht.
531829	14,66334	53,1004	52139	BANIE	1	möd	Wie	sind	un	-	hebben	-	dörscht.
372473	14,94711	53,11395	52154	OBROMINO	1	möh	Wir	sinn	oh	-	heme	-	dörst.
375503	15,25253	53,11642	52169	BRZEZINA	1	möj	Wi	sind	u	-	hewwe	-	dost.
161008	15,6967	54,19204	52276	BAGICZ	1	möehö	Wie	sünd	on/un	-	hewn	-	döst.
