Longitude	Latitude	REDE_GIDs	Name	Bogennummer	REDE_Namen	Sprache
8.01442	46.3349	19725	BITSCH	46127	Bitsch	1
7.66359	46.29695	19772	AGARN	46129	Agarn	1
7.81598522	46.28128685	626681	HASEL	46132	Hasel	1
7.93672	46.12324	16260	SAAS GRUND	46142	Saas Grund	1
8.11373	46.16129	19556	ZWISCHBERGEN	46143	Zwischbergen	1
7.7484	46.02414	19407	Zermatt	46145	Zermatt	1
12.10710013	47.04166281	546253	PRETTAU (PREDOI)	-46146	Prettau (Predoi)	1
11.92143812	46.95139218	546283	LUTTACH (LUTAGO)	46157	Luttach (Lutago)	1
10.63866245	46.83825902	546289	HINTERKIRCH (GRAUN)	-46161	Hinterkirch (Graun)	1
11.156652	46.871323	546263	RABENSTEIN (MOOS)	-46162	Rabenstein (Moos)	1
11.43095197	46.91229351	546262	TSCHￃﾖFS (CEVES)	46170	Tschöfs (Ceves)	1
11.70668566	46.8867533	546295	PFUNDERS (FUNDRES)	-46175	Pfunders (Fundres)	1
12.10062179	46.85947024	546299	ANTHOLZ (ANTERSELVA DI MEZZO)	-46181	Antholz (Anterselva Di Mezzo)	1
11.665945	46.770262	546309	SCHABS (SCIAVES)	-46195	Schabs (Sciaves)	1
12.19183685	46.77103721	546330	PICHL	-46215	Pichl	1
10.52936081	46.7107352	546331	BURGEIS (BURGUSIO)	-46217	Burgeis (Burgusio)	1
10.78187881	46.75742756	546350	KURZRAS (CORTERASO)	-46226	Kurzras (Corteraso)	1
10.93457311	46.68890715	546354	KATHARINABERG (SANTA CATERINA)	-46227	Katharinaberg (Santa Caterina)	1
11.18153697	46.72780082	546361	VERNUER (VERNURIO)	-46234	Vernuer (Vernurio)	1
10.54690805	46.59833157	546475	STILFS (STELVIO)	-46262	Stilfs (Stelvio)	1
10.70118629	46.61743807	546393	LAAS (LASA)	46267	Laas (Lasa)	1
11.20412984	46.58568332	546408	GARGAZON (GARGAZZONE)	46283	Gargazon (Gargazzone)	1
11.61186982	46.60311182	546418	SANKT PETER HINTER LAJEN (SAN PIETR	-46293	Sankt Peter Hinter Lajen (San Pietr	1
11.00515196	46.54922739	546429	SANKT WALBURG (SANTA VALBURGA)	-46305	Sankt Walburg (Santa Valburga)	1
11.38	46.56	546443	WANGEN (VANGA)	-46319	Wangen (Vanga)	1
11.06	46.46	546481	LAUREIN (LAUREGNO)	46324	Laurein (Lauregno)	1
11.24240205	46.41465671	546496	KALTERN (CALDARO)	-46340	Kaltern (Caldaro)	1
11.43174923	46.4138887	546500	DEUTSCHNOFEN (NOVA PONENTE)	-46344	Deutschnofen (Nova Ponente)	1
11.36733955	46.27778405	546604	ALTREI (ANTERIVO)	-46351	Altrei (Anterivo)	1
11.21313811	46.24017188	546509	SALURN (SALORNO)	-46353	Salurn (Salorno)	1
11.92297057	46.76992104	546516	STEFANSDORF (SANTO STEFANO)	46361	Stefansdorf (Santo Stefano)	1
11.32397722	45.92359227	546520	Lusern	46365	Lusern (Luserna)	1
11.1227383	45.653233	546521	Giazza	46367	Ljetzan (Giazza)	1
11.436	45.8731	1180652	Mezzaselva	46369	Lusern (Luserna)	1
10.49966	46.88969	6360	NAUDERS	46385	Nauders	1
10.97561	46.90951	2662	HEILIGKREUZ	46386	Heiligkreuz	1
8.76123	54.36107	111390	POPPENBÜLL	46391	Poppenbüll	1
9.01723	54.35595	110639	DAHRENWURTH	46407	Dahrenwurth	1
9.32093	54.37498	114791	BERGENHUSEN	46420	Bergenhusen	1
9.60329	54.39392	104920	OWSCHLAG	46430	Owschlag	1
9.85497	54.39931	115164	HOLTSEE	46443	Holtsee	1
10.16151	54.39584	109324	PRIES	46459	Pries	1
10.42395	54.38844	109426	STAKENDORF	46481	Stakendorf	1
10.60371	54.34619	106252	BEHRENSDORF (OSTSEE)	46492	Behrensdorf (Ostsee)	1
16.95143	54.06604	372705	OKUNINO	465	Okunino	1
11.04304	54.45888	114308	SULSDORF	46554	Sulsdorf	1
11.27372	54.4157	110105	STABERDORF	46570	Staberdorf	1
8.59403	54.51596	114072	ALTE KIRCHE	46637	Alte Kirche	1
9.29715	54.56549	104548	SOLLERUPFELD	46652	Sollerupfeld	1
9.53279	54.55137	110275	NEUBEREND	46666	Neuberend	1
9.86157	54.5608	113808	ZIMMERT	46684	Zimmert	1
10.01569	54.58425	112057	DAMP	46687	Damp	1
11.05568	54.5229	110804	WESTERMARKELSDORF	46693	Westermarkelsdorf	1
9.25023	54.71004	116692	GROSSENWIEHE	46784	Grossenwiehe	1
9.53735	54.71602	106876	ESTRUP	46798	Estrup	1
9.82753	54.7088	113555	WIPPENDORF	46806	Wippendorf	1
9.99077	54.684	110953	MAASHOLM	46823	Maasholm	1
9.527650699	54.88239225	546584	BEKEN (BￃﾆKKEN)	46924	Beken (Bækken)	1
8.31903	53.00936	110492	SANDHATTEN	47139	Sandhatten	1
8.60779032	53.01070805	546885	ADELHEIDE	47154	Adelheide	1
8.8805	53.0151	108013	DREYE	47171	Dreye	1
9.196856353	53.02650299	534824	ALLERDORF	47183	Allerdorf	1
7.20615	53.12109	104986	HEERENLAND	47189	Heerenland	1
7.44007	53.13135	116005	STEENFELDE	47203	Steenfelde	1
7.78056	53.14718	114842	LOHE	47219	Lohe	1
7.985741345	53.15868334	546892	BURGFELDE	47224	Burgfelde	1
8.32018	53.17327	109345	MOORHAUSEN	47235	Moorhausen	1
12.51771	52.13159	120553	KLEIN GLIEN	4727	Klein Glien	1
8.5663	53.17486	109077	BARDENFLETH	47370	Bardenfleth	1
12.78651	52.11314	119274	NIEDERWERBIG	4738	Niederwerbig	1
17.25621	54.06601	532087	KRAMARZYNY	474	Kramarzyny	1
8.842222062	53.18391576	546941	MITTELBAUER	47402	Mittelbauer	1
9.14746	53.2099	116271	NEUENBÜLSTEDT	47422	Neuenbülstedt	1
7.43783	53.30502	105688	NEERMOOR	47447	Neermoor	1
7.75073	53.3052	114054	REMELS	47455	Remels	1
8.031800239	53.28863493	546954	PETERSFELD	47463	Petersfeld	1
8.300590806	53.32493665	547015	JADERBOLLENHAGEN	47470	Jaderbollenhagen	1
13.024	52.1175	121408	ZￃﾜLICHENDORF	4749	Zülichendorf	1
8.56993	53.34549	116945	OFFENWARDENERMOOR	47598	Offenwardenermoor	1
13.27178	52.10773	127210	SCHￃﾖNEWEIDE	4761	Schöneweide	1
8.86492	53.35456	116563	PADDEWISCH	47612	Paddewisch	1
9.14538	53.38607	106020	OBER-OCHTENHAUSEN	47624	Ober-Ochtenhausen	1
7.17054	53.43708	104449	CIRKWEHRUM	47650	Cirkwehrum	1
7.39969	53.44123	114218	WESTERENDE-HOLZLOOG	47657	Westerende-Holzloog	1
7.7709	53.44988	110442	WIESEDE	47670	Wiesede	1
7.9855	53.47874	106416	NEUSTADTGÖDENS	47677	Neustadtgödens	1
13.58801	52.13116	121359	EGSDORF	4770	Egsdorf	1
13.81765	52.11735	118933	BIRKHOLZ	4776	Birkholz	1
17.54883	54.03056	148470	PRADZONKA	478	Pradzonka	1
10.73902	54.25873	116412	KￃﾜKELￃﾜHN	47840	Kükelühn	1
11.0513	54.2567	108090	SIGGENEBEN	47861	Siggeneben	1
8.84172	54.17734	116402	HEDWIGENKOOG	47863	Hedwigenkoog	1
9.00073	54.19265	113125	EDEMANNSWISCH	47885	Edemannswisch	1
14.12444	52.10684	121239	BRIESCHT	4789	Briescht	1
9.309525305	54.20670884	547042	OESTERBORSTEL	47893	Oesterborstel	1
9.62152	54.18985	113405	HAMWEDDEL	47907	Hamweddel	1
9.88642	54.21312	105273	WARDER	47916	Warder	1
10.13493	54.22103	114877	KLEIN BARKAU	47935	Klein Barkau	1
10.44134	54.24809	116342	MUCHELN	47952	Mucheln	1
14.38034	52.11292	122419	GROSS BRIESEN	4800	Gross Briesen	1
10.95855	54.15122	108565	GRￃﾖMITZ	48096	Grömitz	1
8.8805	54.0062	111885	FRIEDRICHSKOOG	48098	Friedrichskoog	1
9.03523	54.02143	114237	BARLTERALTENDEICH	48105	Barlteraltendeich	1
9.34836	54.04212	115903	HOLSTENNIENDORF	48115	Holstenniendorf	1
9.63427	54.06696	107539	JAHRSDORF	48126	Jahrsdorf	1
14.70338	52.1319	389787	KLOPOT	4813	Klopot	1
9.8945	54.05265	106194	EHNDORF	48141	Ehndorf	1
10.17854	54.0485	108692	GￃﾖNNEBEK	48156	Gönnebek	1
10.46243	54.07286	113330	WￃﾖBS	48164	Wöbs	1
10.71297	54.07936	115904	SￃﾜSEL	48186	Süsel	1
9.11080098	53.89052151	547127	BRUNSBÜTTELERHAFEN	48233	Brunsbüttelerhafen	1
9.33008	53.86164	108237	BROKDORF	48239	Brokdorf	1
14.96435	52.1209	531406	RADOMICKO	4824	Radomicko	1
7.69412	53.77033	108712	SPIEKEROOG	48240	Spiekeroog	1
8.5904	53.82092	105523	BERENSCH	48242	Berensch	1
8.77311	53.82372	113024	ALTENBRUCH	48247	Altenbruch	1
7.14497	53.70519	104236	NORDERNEY	48282	Norderney	1
7.38496	53.72648	107919	BALTRUM-OSTDORF	48283	Baltrum-Ostdorf	1
8.5169	53.67513	106267	MISSELWARDEN	48302	Misselwarden	1
15.22954	52.08252	531233	RADNICA	4832	Radnica	1
9.06278	53.71132	113303	WEISSENMOOR	48324	Weissenmoor	1
7.14249	53.5993	116568	ITZENDORF	48342	Itzendorf	1
7.3911	53.60903	107815	ARLE	48356	Arle	1
7.66379	53.62527	115481	STEDESDORF	48368	Stedesdorf	1
7.97986	53.63678	116088	WÜPPELS	48383	Wüppels	1
8.30186	53.60355	116854	LANGWARDEN	48392	Langwarden	1
8.80591	53.66003	109010	FLÖGELN	48401	Flögeln	1
8.330792544	53.53273255	547062	IFFENS	48477	Iffens	1
8.53201	53.53048	111755	BLEXEN	48487	Blexen	1
8.82184	53.52681	114688	ALTLUNEBERG	48497	Altluneberg	1
9.1253	53.53544	117253	HÖNAU-LINDORF	48507	Hönau-Lindorf	1
12.23798	54.2492	126570	GRAAL-MￃﾜRITZ	48516	Graal-Müritz	1
11.61406	54.10586	120017	RERIK	48522	Rerik	1
11.85396	54.10812	120082	BRODHAGEN	48532	Brodhagen	1
12.14585	54.1182	120864	TOITENWINKEL	48550	Toitenwinkel	1
18.09229	54.0637	161323	NIEDAMOWO	486	Niedamowo	1
10.48741	53.91971	106292	STRUKDORF	48675	Strukdorf	1
10.73453	53.91976	110657	SEREETZ	48702	Sereetz	1
11.03609	53.92008	122052	GROSS VOIGTSHAGEN	48716	Gross Voigtshagen	1
11.33016	53.9304	120794	BECKERWITZ	48726	Beckerwitz	1
11.60462	53.94318	121253	STEINHAUSEN	48738	Steinhausen	1
11.83423	53.94661	118646	BERENDSHAGEN	48752	Berendshagen	1
12.1512	53.94766	118714	WIENDORF	48765	Wiendorf	1
9.59053	53.86975	115465	RETHWISCH	48790	Rethwisch	1
9.88862	53.87033	107683	LENTFￃﾖHRDEN	48800	Lentföhrden	1
10.17638	53.89247	108120	TODESFELDE	48812	Todesfelde	1
10.44713	53.75756	113127	KLEINBODEN	49022	Kleinboden	1
10.76242	53.75636	121168	CAMPOW	49043	Campow	1
11.05079	53.75628	125724	NESOW	49076	Nesow	1
11.32985	53.7779	124347	DALLIENDORF	49090	Dalliendorf	1
11.61879	53.77558	120979	NEUHOF	49108	Neuhof	1
11.88526	53.78539	118874	WARNOW	49122	Warnow	1
12.17296	53.79677	122921	GￃﾜSTROW	49140	Güstrow	1
9.38137	53.71165	114186	DROCHTERSEN	49146	Drochtersen	1
9.64927	53.70258	111287	GROSS NORDENDE	49162	Gross Nordende	1
9.89519	53.73194	108360	QUICKBORN	49176	Quickborn	1
10.21851	53.74313	111665	JERSBEK	49188	Jersbek	1
9.4597	53.03452	112630	RIEKENBOSTEL	49311	Riekenbostel	1
9.68499	53.04779	115425	BROCHDORF	49322	Brochdorf	1
9.99781	53.08488	112343	BISPINGEN	49332	Bispingen	1
10.2827	53.0747	107558	WETTENBOSTEL	49338	Wettenbostel	1
10.51368	53.08083	114616	SEEDORF	49348	Seedorf	1
10.78178	53.06946	113438	STOETZE	49362	Stoetze	1
11.09034	53.09668	113402	DANNENBERG (ELBE)	49498	Dannenberg (Elbe)	1
18.35818	54.02938	374684	JAROSZEWY	495	Jaroszewy	1
15.49242	52.12575	386409	PALCK	4950	Palck	1
11.38051	53.1086	126878	BREETZ	49509	Breetz	1
11.69264	53.10028	118243	LAASLICH	49524	Laaslich	1
11.90134	53.10669	119086	LￃﾜBZOW	49534	Lübzow	1
12.18296	53.11903	122468	BUCHHOLZ	49551	Buchholz	1
9.40421	53.19342	105676	HETZWEGE	49562	Hetzwege	1
9.74297	53.2407	117368	OTTER	49569	Otter	1
10.00938	53.22233	104882	OLLSEN	49579	Ollsen	1
10.2488	53.23284	110732	WESTERGELLERSEN	49587	Westergellersen	1
10.78385	53.24416	114276	BARSKAMP	49605	Barskamp	1
15.76848	52.10724	388623	STARE KRAMSKO	4965	Stare Kramsko	1
15.99102	52.11557	374557	ZODYN	4968	Zodyn	1
10.56531	53.25038	112386	WENDHAUSEN	49727	Wendhausen	1
11.0857	53.26914	121225	JESSENITZ	49752	Jessenitz	1
11.36676	53.27885	122862	GLAISIN	49767	Glaisin	1
11.62817	53.26261	124488	NEESE	49778	Neese	1
11.86397	53.26081	120737	PAMPIN	49794	Pampin	1
16.27073	52.09524	376020	TARNOWA	4980	Tarnowa	1
12.17074	53.26531	121002	GRABOW	49802	Grabow	1
9.42586	53.365	112123	WANGERSEN	49813	Wangersen	1
9.64625	53.379	106002	REGESBOSTEL	49821	Regesbostel	1
9.92661	53.40705	105969	TￃﾖTENSEN	49828	Tötensen	1
10.22923	53.38859	116893	LASSRￃﾖNNE	49840	Lassrönne	1
10.50596	53.41658	117662	JULIUSBURG	49857	Juliusburg	1
11.08244	53.41108	118676	SETZIN	49881	Setzin	1
11.60438	53.39799	118349	NEUHOF	49898	Neuhof	1
10.74685	53.43177	121965	GRESSE	50010	Gresse	1
11.30189	53.42238	125796	MORAAS	50027	Moraas	1
11.93249	53.42748	125020	PAARSCH	50058	Paarsch	1
12.17807	53.46472	120236	BARKOW	50068	Barkow	1
9.38434	53.5502	115523	SCHWINGE	50073	Schwinge	1
9.652825404	53.56253675	547428	WISCH	50087	Wisch	1
9.92842	53.5542	108945	OTTENSEN	50117	Ottensen	1
10.20487	53.56222	117299	WILLINGHUSEN	50130	Willinghusen	1
10.47132	53.57846	111898	BASTHORST	50142	Basthorst	1
18.60845	54.00516	375290	SZPEGAWSK	503	Szpegawsk	1
15.50045	52.27172	386488	LUGOW	5031	Lugow	1
10.75137	53.59484	108491	LEHMRADE	50321	Lehmrade	1
11.04085	53.58655	121437	DRￃﾖNNEWITZ	50332	Drönnewitz	1
11.32365	53.59528	118265	GROSS ROGAHN	50343	Gross Rogahn	1
11.60408	53.616	118438	KLADOW	50357	Kladow	1
11.88883	53.63207	125383	HOHEN PRITZ	50365	Hohen Pritz	1
12.14767	53.62344	126689	JELLEN	50377	Jellen	1
12.36951	53.73311	127267	LￃﾜBSEE	50385	Lübsee	1
14.11661	53.73703	118609	BELLIN	50471	Bellin	1
12.72318	53.77769	121628	RETZOW	50523	Retzow	1
13.02051	53.78904	120727	HOHENBOLLENTIN	50538	Hohenbollentin	1
13.27783	53.79124	125333	GOLCHEN	50552	Golchen	1
16.29936	52.27187	161276	BIALA WIES	5056	Biala Wies	1
13.56356	53.78446	124192	STRIPPOW	50567	Strippow	1
13.80867	53.8054	118365	ROSENHAGEN	50575	Rosenhagen	1
14.66308	53.79171	151010	SINIECHOWO	50583	Siniechowo	1
14.96696	53.79514	148265	DRZEWICA	50604	Drzewica	1
15.24598	53.77514	149542	LISOWO	50622	Lisowo	1
14.43155	53.8679	375890	LUBIN	50719	Lubin	1
12.44997	53.95967	124729	GROSS RIDSENOW	50765	Gross Ridsenow	1
12.73722	53.94228	126948	SCHLUTOW	50779	Schlutow	1
13.01298	53.95466	123272	SEEDORF	50794	Seedorf	1
13.27277	53.94539	122839	BENTZIN	50805	Bentzin	1
13.52648	53.95007	119758	RANZIN	50818	Ranzin	1
13.84379	53.94673	121706	LASSAN	50830	Lassan	1
14.11814	53.94992	119402	SALLENTHIN	50840	Sallenthin	1
14.44888	53.92636	372827	MIEDZYZDROJE	50844	Miedzyzdroje	1
14.68184	53.94979	166218	SIEROSLAW	50850	Sieroslaw	1
14.96722	53.94149	160805	BEDZIESZEWO	50872	Bedzieszewo	1
15.25298	53.95664	152451	SKALIN	50892	Skalin	1
16.06838	52.22589	371330	BORUJA	5091	Boruja	1
14.00155	54.05033	121439	KOSEROW	50973	Koserow	1
14.99104	54.0761	375421	TRZESACZ	50986	Trzesacz	1
16.37426376	53.74533931	535428	BAERWALDE	51	Baerwalde	1
12.42509	53.61075	124127	HOHEN WANGELIN	51012	Hohen Wangelin	1
12.76144	53.62274	126691	RITTERMANNSHAGEN	51030	Rittermannshagen	1
13.02205	53.61154	125926	TARNOW	51048	Tarnow	1
13.29078	53.6072	119736	TROLLENHAGEN	51065	Trollenhagen	1
13.59619	53.60763	122300	BROHM	51081	Brohm	1
13.85179	53.63346	122516	EICHHOF	51089	Eichhof	1
14.22326	53.63391	124389	GEGENSEE	51098	Gegensee	1
18.96931	54.01376	149312	KRASNIEWO	511	Krasniewo	1
14.4674	53.62998	370671	DROGORADZ	51101	Drogoradz	1
14.68877	53.61758	151848	BUDZIEN	51112	Budzien	1
14.96392	53.60041	148666	KRZYWICE	51123	Krzywice	1
15.24763056	53.60343749	534969	PLANTIKOW	51135	Plantikow	1
13.11085	54.58538	123952	KLOSTER	51143	Kloster	1
13.28792	54.62108	123059	WIEK	51146	Wiek	1
13.56522303	54.57388681	534486	NARDEVITZ	51162	Nardevitz	1
12.68295	54.43348	121702	ZINGST	51170	Zingst	1
12.98011	54.42297	121774	WENDISCH LANGENDORF	51173	Wendisch Langendorf	1
13.27661545	54.44308095	534484	WￃﾜSTENEI	51179	Wüstenei	1
13.5274187	54.48608929	534498	SAISER	51188	Saiser	1
12.41813	54.37908	123911	AHRENSHOOP	51191	Ahrenshoop	1
15.49407	52.46538	386879	GORZYCA	5122	Gorzyca	1
13.62026447	54.341066	534456	NEU-REDDEVITZ	51232	Neu-Reddevitz	1
12.46549	54.29792	121141	LANGENDAMM	51243	Langendamm	1
12.73823	54.29537	120295	REDEBAS	51257	Redebas	1
12.9835	54.29259	119600	PￃﾜTTE	51267	Pütte	1
13.27492	54.29783	119890	POSERITZ	51277	Poseritz	1
13.71408	54.27487	125431	THIESSOW	51288	Thiessow	1
15.73422	52.43536	364952	RANSKO	5130	Ransko	1
12.43765	54.09324	126602	REPPELIN	51346	Reppelin	1
12.70461	54.13797	119845	KAVELSDORF	51355	Kavelsdorf	1
12.99069	54.12609	124930	MￃﾜGGENWALDE	51370	Müggenwalde	1
13.30351	54.11602	121011	STEFFENSHAGEN	51387	Steffenshagen	1
16.0794131	52.42180477	371464	GRUDNA	5139	Grudna	1
13.57063	54.11847	121289	VIEROW	51397	Vierow	1
13.83497	54.11263	117776	KARLSHAGEN	51409	Karlshagen	1
16.28958	52.43847	374041	BRODY	5141	Brody	1
15.26498	54.09104	370277	TRZEBUSZ	51413	Trzebusz	1
12.46486	53.44792	121139	KISSEROW	51539	Kisserow	1
12.76122	53.48309	123888	FEDEROW	51549	Federow	1
13.03182	53.45295	126064	KLEIN VIELEN	51561	Klein Vielen	1
13.27173	53.46608	120836	HOLLDORF	51571	Holldorf	1
13.58904	53.4611	126257	WOLDEGK	51584	Woldegk	1
13.85194	53.44356	118055	TREBENOW	51598	Trebenow	1
14.13887	53.47114	119973	ROSSOW	51611	Rossow	1
14.41164	53.45193	159352	WAWELNICA	51624	Wawelnica	1
14.72090065	53.45884507	534975	BERGLAND	51637	Bergland	1
14.97193	53.46528	153195	DABROWICA	51646	Dabrowica	1
15.25306	53.43581	372767	BOBROWNIKI	51661	Bobrowniki	1
12.44102	53.27919	118999	GRABOW	51805	Grabow	1
12.74478	53.29268	119090	LￃﾄRZ	51816	Lärz	1
13.03296	53.25606	124103	AHRENSBERG	51832	Ahrensberg	1
13.3029	53.2842	121167	HASSELFￃﾖRDE	51838	Hasselförde	1
13.54424	53.30994	127114	BUCHENHAIN	51850	Buchenhain	1
13.84477	53.28114	123968	RￃﾖPERSDORF	51866	Röpersdorf	1
14.13241	53.28371	118175	GRￃﾜNZ	51877	Grünz	1
14.43338106	53.28316465	547486	PARGOW (PARGOWO)	51893	Pargow (Pargowo)	1
14.66837	53.27475	374958	ZELISLAWIEC	51906	Zelislawiec	1
14.94955	53.28654	150128	SLOTNICA	51918	Slotnica	1
15.21516	53.28013	372998	ZUKOWO	51934	Zukowo	1
17.38455	52.39588	372624	NEKIELKA	5203	Nekielka	1
12.42744	53.12618	119523	PAPENBRUCH	52064	Papenbruch	1
12.77328	53.11997	118267	WALLITZ	52070	Wallitz	1
13.05007	53.10241	124745	MENZ	52079	Menz	1
13.28954	53.105	122172	BARSDORF	52086	Barsdorf	1
13.60041	53.09193	124871	PETERSDORF	52095	Petersdorf	1
15.50421	52.59839	531352	SKWIERZYNA	5210	Skwierzyna	1
13.84882	53.12741	121528	FLIETH-STEGELITZ	52103	Flieth-Stegelitz	1
14.11807	53.14367	124439	PASSOW	52113	Passow	1
14.39068	53.12647	374809	WIDUCHOWA	52129	Widuchowa	1
14.66334	53.1004	531829	BANIE	52139	Banie	1
15.76797	52.62954	366790	KROBIELEWO	5214	Krobielewo	1
14.94711	53.11395	372473	OBROMINO	52154	Obromino	1
15.25253	53.11642	375503	BRZEZINA	52169	Brzezina	1
15.6967	54.19204	161008	BAGICZ	52276	Bagicz	1
15.81503	54.21792	149615	LASIN KOSZALINSKI	52278	Lasin Koszalinski	1
16.41486	54.24551	150482	SIECIEMIN	52311	Sieciemin	1
17.55974	54.20701	532066	POMYSK WIELKI	52349	Pomysk Wielki	1
18.10229	54.21891	372650	SZYMBARK	52359	Szymbark	1
18.39091	54.21134	162813	SZKLANA GORA	52374	Szklana Gora	1
18.67887	54.18428	374546	SKOWARCZ	52396	Skowarcz	1
19.21999587	54.17994204	547647	OBERLAKENDORF (SOLNICA GￃﾓRNA)	52428	Oberlakendorf (Solnica Górna)	1
16.15028383	54.27992847	547644	DEEP (CZAJCZE)	52440	Deep (Czajcze)	1
16.65424	54.25478	146994	BIALECINO	52463	Bialecino	1
17.00801	54.25951	153596	BRONOWO	52478	Bronowo	1
17.23401871	54.25062158	535009	REDDIES	52484	Reddies	1
19.03778221	54.32941578	535017	PASEWARK	52567	Pasewark	1
16.42491688	54.4259439	535019	BAD RￃﾜGENWALDE	52578	Bad Rügenwalde	1
16.01367	52.57974	170297	PRUSIM	5259	Prusim	1
16.67668	54.41802	373231	RADOSLAW	52600	Radoslaw	1
17.00751	54.41566	372176	LOSINO	52700	Losino	1
16.57968	52.57107	153325	PRZYBOROWKO	5271	Przyborowko	1
17.28164	54.40154	373806	LABISZEWO	52714	Labiszewo	1
17.54646141	54.39174082	535029	KARWEN	52722	Karwen	1
18.70762807	54.36152213	547552	HEUBUDE (STOGI)	52755	Heubude (Stogi)	1
19.29171	54.35202	148206	SKOWRONKI	52762	Skowronki	1
17.052	54.66557	532002	ROWY	52766	Rowy	1
17.00926	54.59854	151355	MACHOWINKO	52767	Machowinko	1
17.1064	52.57329	170301	GLEBOCZEK	5277	Gleboczek	1
18.80748416	54.60167012	535491	HELA	52816	Hela	1
16.5494	54.54194	531958	JAROSLAWIEC	52819	Jaroslawiec	1
16.670111	54.55003532	547547	KROLOWSTRAND (KRￃﾓLEWICE)	52825	Krolowstrand (Królewice)	1
17.27697	54.57363	151380	DRZEZEWO	52854	Drzezewo	1
17.6264	54.57747	159314	NIEBEDZINO	52865	Niebedzino	1
17.86262	54.54706	159909	DABROWKA WIELKA	52871	Dabrowka Wielka	1
18.14279	54.55982	532725	LUZINO	52881	Luzino	1
18.48418	54.56662	376273	POGORZE	52887	Pogorze	1
17.95796	54.81679	370581	BIALOGORA	52896	Bialogora	1
18.19225506	54.81148685	535047	KARWENBRUCH	52905	Karwenbruch	1
15.49686	52.7877	390322	GORKI NOTECKIE	5291	Gorki Noteckie	1
18.39509	54.79759	373062	WLADYSLAWOWO	52913	Wladyslawowo	1
17.60653	54.71937	371968	LEBIENIEC	52915	Lebieniec	1
17.86227	54.72452	370985	ZELAZNA	52927	Zelazna	1
18.12618	54.71236	152191	TYLOWO	52936	Tylowo	1
15.82514	52.78224	531385	RAPIN	5305	Rapin	1
16.05691	52.79024	531137	PILKA	5315	Pilka	1
16.29826	52.76573	150011	RZECIN	5316	Rzecin	1
19.25267	54.01388	371648	ZULAWKA SZTUMSKA	532	Zulawka Sztumska	1
16.59704	52.77659	370615	TARNOWKO	5322	Tarnowko	1
17.43005305	52.73629599	535201	GROￃﾟ GOLLE (GOLASZEWO)	5374	Groß Golle (Golaszewo)	1
15.52076	52.95685	389311	LUBICZ	5386	Lubicz	1
15.77898	52.93321	390801	SLONOW	5397	Slonow	1
16.06064	52.92128	371083	HUTA SZKLANA	5402	Huta Szklana	1
16.33038893	52.91989184	543436	MARIENBUSCH	5409	Marienbusch	1
16.9233	52.91973	373190	OSTROWKI	5421	Ostrowki	1
21.32027551	46.15373743	540554	NEUARAD (ARADU NOU)	54871	Neuarad (Aradu Nou)	1
24.49134259	47.13316251	540849	BISTRITZ (BISTRIŢA)	54873	Bistritz (Bistriţa)	1
29.43214539	45.99215171	541003	ARZIS (ARTSYZ)	54878	Arzis (Artsyz)	1
17.04059239	51.08306439	619491	WOLFSWINKEL (WILCZY KAT)	54897	Wolfswinkel (Wilczy Kat)	1
15.52373	54.11856	150858	PRZECMINO	549	Przecmino	1
23.07752	51.34296	361755	ZAROBKA	54901	Zarobka	1
18.81278	53.0253	160033	BRZOZOWKA	54902	Brzozowka	1
19.05	52.85	152332	BRZEZNO	54906	Brzezno	1
19.13162	53.01324	149694	ZBOJENKO	54909	Zbojenko	1
16.61572	52.90771	374965	BRZEZNO	5491	Brzezno	1
20.03035	52.88059	384496	SIEMIATKOWO	54912	Siemiatkowo	1
18.51374	52.39054	530476	SOMPOLNO	54913	Sompolno	1
24.70767326	46.77454401	540942	SÄCHSISCH REGEN (REGHIN)	54914	Sächsisch Regen (Reghin)	1
21.25256423	46.52837104	540515	ELEK (ELEK)	54915	Elek (Elek)	1
21.1663851	45.72229705	626636	Freidorf bei Temeschwar	54916	Freidorf bei Temeschwar	1
29.66668797	46.02120929	540996	SARATA (SARATA)	54917	Sarata (Sarata)	1
23.12256048	47.67893082	540519	SCHEINDORF (SÂI)	54918	Scheindorf (Sâi)	1
18.23295015	46.07109001	626634	Fünfkirchen	54919	Fünfkirchen	1
19.45117617	47.65798942	626660	IKLAD	54921	Iklad	1
21.50480608	46.34582086	540512	SANKTANNA (SￃﾂNTANA)	54922	Sanktanna (Sântana)	1
24.40607405	46.02056085	541144	MARTINSDORF (METIŞ)	54924	Martinsdorf (Metiş)	1
21.42616232	45.88641917	540526	Deutschbentscheck	54926	Bentschek (Bencecu De Sus)	1
24.62623497	45.97491487	540922	AGNETHELN (AGNITA)	54929	Agnetheln (Agnita)	1
20.7089428	45.93611244	626650	Gottlob	54930	Gottlob	1
21.4127841	45.34995319	626677	Klein-Schemlak	54932	Klein-Schemlak (Semlacu Mic)	1
21.16818943	45.85534019	540949	Sanktandres	54933	Sankt Andreas (Sânandrei)	1
19.65658848	45.56918898	541411	Novi-Vrbas	54935	Neuwerbas (Novi Vrbas)	1
21.4215454	45.26174573	626656	Groß-Scham	54937	Groß Scham/Freudenthal (Jamu Mare)	1
19.52662428	45.50310424	540946	Torschau	54938	Torschau (Savino Selo)	1
19.37412285	45.61386126	540824	Weprowatz	54939	Weprowatz (Kruščić)	1
