Index	Bogennummer	REDE_Namen	Sprache	WS28::Transliteration WS 28
vw	46932	Sonderburg (Sønderborg)	12	I ma itt driw ʃadnt Börnerie.
vw	46938	Lysabbelholz (Lysabildskov)	12	I mo it drüw sorren [S?]Kosn [Pfeil zeigt, dass 'drüw' ans Ende des Satzes kommt.]
vw	46939	Toftum	12	I' maa' indt dryvv' saarr'en Bòenztregg'er!
vw	46948	Hönning (Hønning)	12	I maa it dryv saaet Bónvark.
vw	46957	Beftoft (Bevtoft)	12	I maae it dryv saaen Börnstreger.
vw	46968	Norder Wilstrup (Nørre Vilstrup)	12	I maa idt væe saa banne.
vw	47006	List	12	J maa ent driŭ ʃaarn Börnkram.
vw	47007	Jerpstedt (Hjerpsted)	12	I maa itgör sorn Barnverker
vw	47016	Ellum	12	I tör it gi jer a mæ sāarren Bönnstræger.
vw	47029	Kassöe/Kassö (Kassø)	12	I skal it gór saa'en Bórnstreger.
vw	47040	Feldstedtholz (Feldstedskov)	12	Æd vil it göed soiend Börnstræger.
vw	47048	Hagenberg (Havnbjerg)	12	I må it drüw såen Böenstrege.
vw	47052	Hellwitt (Helved)	12	NEU (Buchstaben korrigiert): I maa it dryv saarren Bóenstræger.
vw	47057	Kamptrup (Kamtrup)	12	I maa et drÿv s̆aaen Bönstreger
vw	47066	Grönnebeck/Grönnebek (Grønnebæk)	12	I maa it brōg saaen Bönstreger.
vw	47073	Tyrstrup	12	I maa it vær saa banne.
vw	47078	Hvidding (Hviding)	12	I tór it drÿv ∫aadden Bórn∫treger.
vw	56471	Merzdorf	41	Wü ṅedeischo tak żiżeze büsch.
vw	56504	Burg	41	Wy nedyrbicźe tajku dźeźazu ruh nacź.
vw	56507	Nochten	41	To ßo sa was njehodźi, tajke dźěcźaze Rajki cźinicź.
vw	56520	Luppa	41	Tajke tryski činic njesměće.
vw	56694	Widno	42	Niemohta taciego dzecẏnstwa prowadzẏc.
vw	56784	Zelistrzewo	42	Wa tak bele co nie muszita robic.
vw	56785	Jastarnia	42	Wanimuszita taczewö dziectwa robic.
vw	56799	Zalakowo	42	Wa niemata taczych dzieczynstw robic.
wx	56805	Sianowska Huta	42	wa nemoseta takego Dzecenstwa prowadz.
wx	56814	Rebiechowo	42	Wa nie darwota tacie dzecyństwa prowadzyc.
wx	56846	Piechowice	42	Wa niemuseta takie decynne sprawé prowadzec.
wx	53478	Rombark	43	Niepotrźebuj[eć?]ie się ztakimy dzieczyns[?]imy zabawkamy zabawiać.
wx	53489	Rytel	43	Nie musicie takiego dziecinstwa czynić.
wx	53514	Lubocien	43	wy niepotrz ebujecię takie dzieczenstwo prowadzicz.
wx	53521	Kamionka	43	Nie wolno nam takich dzieciństw prowadzić.
wx	53535	Orzelek	43	Niewolno wam takiej dzieoinności prowadzic.
wx	53538	Szyroslaw	43	Takich dziecinstw niepowinniśćie prowadzić.
wx	53545	Pisanica	43	Nie mata takiego głupstwa ozÿnić.
wx	53567	Glinki	43	Nie wolno wam się trudnić takiemi dzieciństwami.
wx	53571	Gruczno	43	Wy nie musicie takich dziecinnośei wytwarzać.
wx	53581	Slawianowo	43	Nie musicie takich dziecińskiech rzeczy czynić.
wx	53602	Zoledowo	43	Nie musicie takich dzieciństw robić.
wx	53616	Wrocki	43	Nie musicie takieg[e?] głupstwa robić.
wx	53620	Morzewo	43	Nie powinniście takich dzieciństw pełnić.
wx	53656	Bartosze	43	Nie musicie tak iak małe dzieci robić.
wx	53663	Kraplewo	43	Nie zdało by się wam takich dziecińskich žartów prowadzić
wx	53708	Pokrzydowo	43	Nie musicie takie dzieciństwo robić.
wx	53710	Boleszyn	43	Niemusicie takiego dziecinstwa płatać.
wx	53721	Nowy Swiat	43	Wy niemacie takie dziecinstwa pędzić.
wx	53745	Wapno	43	Nie powinniście być takienic dziecinnemi.
wx	53756	Mamlicz	43	Niewolno wam takich gł[up?]stw robić!
wx	53760	Rojewo	43	Nie powinniście takich dzieciństw robić.
wx	53771	Wiatrowo	43	Wy nie powinniście takiego dzieciństwa robić.
wx	53819	Galezewo	43	Nie powinniṡcie takich dzieciństw prowaszić.
wx	53822	Lojewo	43	Nie powinniście takiego dzieciństwa robić.
wx	53834	Bielawy	43	Nie možecie być dzicinnymi.
wx	53859	Chludowo	43	Nie macie czyniċ takiego dzieciństwa.
wx	53872	Strzyzewo Koscielne	43	Nie musicie takich głupstw stroić.
wx	53877	Kamieniec	43	Nie powinnĭście takiemĭ dziecĭństwamĭ się trudnić.
wx	55537	Ceradz Koscielny	43	Nie powinniście robić takiego dziecicństwa
wx	55565	Poznan	43	Nie powinniście takich faksów stroić.
wx	55569	Lowecin	43	Nie wolno wam takie dziecinstwa robić.
wx	55586	Mierzewo	43	Nie powinnisèie takich dziecinstw wypreawiać.
wx	55592	Dabrowka Wielkopolska	43	Nieśmiycie takiégó dziecinnego głupƚwa gnai.
wx	55593	Slupia	43	Nie muśicie się zajmować dziecinstioem.
wx	55621	Babin	43	Nie powinniście takich dziecinstw (=dziwactw) wyprawiać.
wx	55635	Tadeuszowo	43	Nie macie prowadzić takie dziecinstwo.
wx	55646	Gorazdowo	43	Wam niewolno dziecinstwem się bawić.
wx	55656	Sierakowo	43	Nie powinniście się takimi rzeczami jak dzieci bawić.
wx	55688	Turew	43	Nie bądzćie tacy dziecinni.
wx	55701	Ludwinow	43	Wy nie muṡicie takich dzieciástw robić.
wx	55702	Radomierz	43	Nie macie takiego drieciństra robić.
wx	55720	Kotlin	43	Nie powinnyṡeie dziecin skieh rzeezy robiċ
wx	55725	Gorzno	43	Ja ṁemógł bym t[a]kiego dziecińilwa robié.
wx	55729	Drzeczewo Pierwsze	43	Nie powinniscie takich dzieciństw prowadzić.
wx	55733	Rusko	43	Wy nie powinniście trudnić się dzieciństwem.
wx	55741	Brzezie	43	Nie powinniście takich dzieciństw robić.
wx	55782	Torzeniec	43	Nie powinniście takick dzieciństw robić!
wx	55794	Kuznica Slupska	43	Nieṡmiećie takich dzieċinnych zabawek prowadziċ.
wx	55803	Kuklinow	43	Nie powinniṡcie się takiemi dziecinstwami bawi[ć?].
wx	55828	Pomocno	43	Nie powinniście trudnić się takiemi dziecinstrami.
wx	55848	Uciechow	43	Nie potizebujecie takiego dziecinstwa robić.
wx	55855	Przygodziczki	43	Nie musicie takiego dziecinstwa crynić.
wx	55859	Kaliszkowice Kaliskie	43	Niepowinniście takie robić dzieciństwa!
wx	55878	Trebaczow	43	Nie ómiécie tákich dziecinnych zabaw prowadzić.
wx	55894	Greboszow	43	Nie mozecie takich błosnow stroić.
wx	55900	Pawlowice Gorzowskie	43	Nieśmiecie takiego dziecinstwa prowadzić.
wx	55940	Skoraszewice	43	Niema głupstwa robić.
wx	55947	Kwiatkow	43	Nie rob[c?]ie takiego dziecinstwa.
wx	55991	Zabrze	43	Wy nie smiécie takich dziecinskich błoznow robić.
wx	56013	Radoszowy	43	Nieśmiecie takich błoznów robic.
wx	56022	Budziska	43	Wy nieśmiecie takie głupstwo robić.
wx	56027	Stanica	43	Nie možecie takich dziecinstw pędzić.
wx	56041	Murcki	43	Wy nie smiecie takich dzieczinskich błoznow robić.
wx	56053	Wilkow	43	Wy nieśmiycie takich dziecinskich graczków prowadzić.
wx	56069	Dobieszowice	43	Nie macie takich błoznów prowadzić.
wx	56077	Ujazd	43	Nie smiecie takich błoznów czynić.
wx	56086	Rzeczyce	43	Wy niemożećie takiego dzieciństwa prowadzié.
wx	56167	Staniszcze Male	43	Wy nieśmiécie takich błoznów prowadzić.
wx	56190	Ligota Proszkowska	43	Nismie[cie?] tekie błozny t[ra?]ibować.
wx	56205	Radonia	43	Wy niesmiycie takiego Dziedzinstwa gonic
wx	56237	Kotorz Wielki	43	Niesmiecie takich figlów płotać.
wx	56247	Pawonkow	43	Wy nie śmiecie takiego dziecieństwa robić.
wx	56252	Cieszowa	43	Nieśmiécie takiego dziecinstwa prowadzić.
wx	56257	Zieliniec	43	Nie śmiecie takich głópstwów robić!
wx	56269	Debiniec	43	Woj ńemacie takie dzeczenskie rzecze robić.
wx	56274	Wedrynia	43	Nie smiecie takie dziecinstiej uczynki czynić.
wx	56338	Frydek	43	Nie smiejcie tak zbyƚkowac.
wx	56349	Pielgrzymowice	43	Nie śmiecie wy takich dziecinskich robot prowadzić.
wx	56375	Nieboczowy	43	Wy niemożećie takich dziećinstwóv prowadzić.
wx	56381	Swierklany Dolne	43	Wy nie smiy cie takich dziecinski błeznów czynic.
wx	56539	Gieralcice	43	Nie śmiejcie takie błazne robić.
wx	56549	Borki Wielkie	43	Wy nieśmiécie takie dziecinstwa prowadzić.
wx	56576	Kamien Slaski	43	Takich blasnów nieśmicie robić.
wx	56580	Strzelce Opolskie	43	Nieśmiecie takich błoznów prowadzić.
wx	56600	Tarnowskie Góry	43	Nieszmiecie taki dziecinnstwa czynić!
wx	56650	Bujaków	43	Takie fraszki niemožecie pędzié.
wx	56681	Suszec	43	Wÿ niesmiecie takiego dziecienstwa prawadzić.
wx	56761	Mgowo	43	Wyście nie powinni [t]akie dziecińnstwa robi[ś?] wyztwaza[é/ć?]
wx	56850	Lekarty	43	Nie potrzebujecie takie dziecinstwa prowadzić.
wx	56861	Lewald Wielki	43	Nie muszita takich dzecinskich rzeczi czinić.
wx	56870	Januszkowo	43	Wy ni mata takich dziecinskich spraw wytwarzać.
wx	56877	Zimna Woda	43	Niebąćtas dzećamy!
wx	56884	Roklas	43	Nie polrzebujeta takiego dziecinstfa proeadzeć.
wx	56897	Lipowiec	43	Wi nicmuśita takech dźiećinnich tabawkow prowadźeć
wx	56903	Zawojki	43	Wie mi mata take Dzecinstwa prowadzic.
wx	56916	Slawka Mala	43	Nie muszyta takech dzerynskech spran prowadzećz.
wx	56953	Baranowo	43	Nie bądz dzieckiem.
xy	56956	Macice	43	Nie mata takiego dziecinskiego głupstwa czinić.
xy	56963	Narzym	43	Nie muszyta się tak pieszczić.
xy	56966	Napierki	43	Nie musita take głupstwa robiecž
xy	56975	Mierki	43	Wy nie musita takiego głupstwa stroieć.
xy	56979	Butryny	43	Nie macie takie dziecinskie rzeczy prowadzić.
xy	56994	Jerutki	43	Wÿ nepotrzebujeta takich dziecinskich rzezij gonić.
xy	57047	Nowy Dwor	43	Nie mata tak po dziecin[ʃk?]u paʃłępować.
xy	57066	Wysoki Grad	43	Nie mata takich dziecińskich rzecy cynić.
xy	57070	Pogobie Srednie	43	Wy niemusita takiego głupstwa robieć.
xy	57074	Lipnicken (Lipniki)	43	Wy niemusita taky dzieciństwow czinei.
xy	-57081	Klebark Wielki	43	Niemoźeła (niemoźiecie) takiego dzieczynstwa prowadzić.
xy	57106	Rybno	43	Nie wolno wama takiech dziedzinskiech spra[?] prowadzić
xy	57168	Saplaty	43	Wÿ niemata takiech dziecinskiech rzeczÿcğniecz.
xy	57181	Krutyn	43	Take głupstwa nie muschita c[y?]nić.
xy	57183	Zdory	43	Takowych dziecinskych rzeczy nie czyncies.
xy	57186	Ruda	43	Wy niematä täke dziecinzki chigli spowadzäć.
xy	57191	Dybowo	43	Nie musita wy takich dziecińskich rzecow robić.
xy	57203	Dlugosze	43	Wy nie musyta takie dziecinskie wchigle stroić.
xy	57219	Sulimy	43	Nię musÿcię take dziecinske tzeczÿ pendzÿć.
xy	57232	Wejdyki	43	Wy niemuśita tak robić jak małe dzieci.
xy	57258	Wilkasy	43	Nie mata takiego dziecinstwa prowadzyć
xy	57275	Czerwonka	43	Wy nimota take dzieczyjstwa robźeć.
xy	57298	Zastruzne	43	Wy niemusita takiego dziecinskego sposzobu cynić.
xy	57304	Skomack Wielki	43	Niemusicie iko dzieci zartować.
xy	57318	Kile	43	Nie musita takie dziecinstwo prowadzić.
xy	57321	Prawdziska	43	Wi nie musita take dzeciencwa cinic.
xy	57340	Mosina	43	Nie powinis̄cie sie bawiċ tak jak dzieioki.
xy	57348	Bnin	43	Nie maciesię takimi (takiemi) dzi[ce]iństwami trudnić.
xy	57379	Binkowo	43	Nie możecie takiego dzieci[a?]stwa prowadzić.
xy	57381	Kolniczki	43	Nie musicie robić takion dzi[cs?]instw.
xy	57394	Januszkowo	43	Niemusicie być takiemi dziecinnemi.
xy	57406	Dabrowka Ludomska	43	Wy nie możecie takich głupstwów prowadzić.
xy	57407	Wiecanowo	43	Nie ważcie się takiego dzieciństwa robić.
xy	57397	NA	43	my niepotszebujeta nie take dzieci gnaci.
xy	55528	Słone	44	Vy nesmite takové dětinstvi vyvádět.
xy	56290	Groß Hoschütz (Velke Hostice)	44	Nesmiče  tak zbytkowat̆!
xy	56344	Ellgoth-Hultschin (Ostrava-Lhotka)	44	Wy nesmjte take dětinstwj west̆.
xy	44317	Zell-Pfarre	45	Vi kna smite take vtruške reč devat.
xy	I125a	Heille	100	 Guldər moe nie sŏŏ kiĕndərachtəch doen.
xy	I140p	Axel	100	Judder moeten nie zoo kinderachtig doen
xy	I103p	Cadzand	100	 Julder moeten nie sio kinderachtig zien .
xy	I110a	Slijkplaat	100	Julder moeten niet zo kinderachtig doen
xy	I095p	Hoedekenskerke	100	julder motte nie zọ kinderachtig dōē
xy	I101p	Krabbendijke	100	Julder motten nie zo kinderochtig doenne
xy	I058p	Westkapelle	100	jŭ̀ldər moetə nī́ sŏ̀ kĭ̀ndərằchtəg do^e
xy	I062a	Serooskerke	100	je moeten nie zoo kinderachtig doe
xy	I048p	Colijnsplaat	100	jö̆ldər mŏtə ni sō̆ ki̱ndəractəc du̱wə
xy	I055p	Sint Annaland	100	Julder motte nie soo kinderachtig doen
xy	K173a	Kruisland	100	Goeullie mot nie zoa kinderachtig doen
xy	K155p	Zevenbergen	100	Gullie mot nie soŏ kindərāāchtəg doen
xy	K162a	Oosteind	100	Jö̆llie mot niĕj zŏŏw kindərāāchtəg dŏĕn.
xy	I032p	Burgh-Haamstede	100	Julder motte nie sô kinderachtig doe
xy	I031a	Scharendijke	100	Julder motte nie zo kinderachtig doe
xy	I023p	Dirksland	100	juule motte niet zoo kinderachtig doewe
xy	K086p	Zuid-Beijerland	100	jullie motte nie zô kinderachtig doen
xy	K093p	'S-Gravendeel	100	Jullie mŏ-nie/mottə nie zô kinderachtig doen.
xy	K101a	Nieuwendijk	100	Gullie mŏet niee sŏ kijerĕchtig doen
xy	I008p	Rockanje	100	Jullie motte niet zoo kinderachtig doen.
xy	K042a	Vlaardingen	100	jullie motte niet zoo kinderachtig doen.
xy	K012p	Ouderkerk Aan den Ijssel	100	Jullie motte nie so kinderachtig doen.
xy	K022p	Willige Langerak	100	Jullie moet niet zoo kijnderakkig doen.
xy	D005p	Den Haag	100	Jylī motə nī sō kindəraXtəX dun
xy	E179p	Zwammerdam	100	Jullie motte nie(t) zoo kinderachtig doen.
xy	E181p	Zegveld	100	jŭ̀llī́ moetə nī́t sṓ kĭ̀ndərằxtəx doen
xy	E133p	Katwijk Aan Zee	100	Jəlu̱i mŏ̀dít zô kĭ̀ndərằchtəg doewn.
xy	E138b	Abbenes	100	Jullie mot niet zo kinderachtig doen.
xy	E147a	De Kwakel	100	Jullie motte niet zo kinderachtig doen.
xy	E080a	Velsen	100	Jullie moete nieso kinderachtig doen
xy	E086p	Zaandam	100	Jollie moete niet zo kinderachtig doen.
xy	E041p	Egmond Aan Zee	100	Jollie motte niet so kinderachteg doen
xy	E047a	Stompetoren	100	Julle moete niet so kinderachtig doen
xy	E010p	Sint Maarten	100	Jollie moete niet zo kinderachtig doen.
xy	E005p	Westerland	100	Jullie motte niet zoo kienderachtig doen.
xy	A009p	De Waal	100	Jullie moete niet zòò kienderachtig do^en.
xy	K218p	Bladel	100	Gellie (hat) moet nie soo kijnderèchteg doewn.
xy	K214p	Lage Mierde	100	Gullie moet nie(t) zoo kenderattig doen
xy	K165p	Udenhout	100	Gellie mot nie zo kenderḕtig doen
xy	K104a	Herwijnen	100	Gullie mōt nie sò keierechtig doen
xy	K035p	Hei-En Boeicop	100	Jullie motten niet zoo kainderachtig doen.
xy	E192p	Utrecht	100	Jullie motte niet zoo kinderāchtig dôen ( doe-un)
xy	E124p	Ankeveen	100	Jullie moete niet zooveul flauwekul hebbe
xy	E091p	Monnickendam	100	julie moet niet soo kindragtəg toen
xy	E058p	Hoorn	100	Jullie moet(e) niet soo kinderachtig doen.
xy	E031a	Oostwoud	100	Jullə moetə nī́t zo̱ō kĭ̀ndərằchtəg doen.
xy	E003a	Den Oever	100	jullie moete niet zò kienderachtig doen
xy	Q095p	Maastricht	100	Geer moot neet zoe kinderechtĕg doen.
xy	L281p	Borkel	100	Gellie moet nie zó keinderạchtig doewn
xy	L226p	Woensel	100	Gellie moet nie sŏŏ kijndərḕchtəg dŏĕwn.
xy	L177c	Middelrode	100	Ge moet nie zò kènder'echtig doen
xy	L093p	Lith	100	Gellie moĕt nie soŏ kijndərĕ̀chtəg (bod) doen
xy	L003p	Maurik	100	ǥœli mɔ ni sò kεindərεxtəx dun.
xy	F165p	Amersfoort	100	Juulie moete niet so kiendrā́chtig doen.
xy	F121p	Bunschoten-Spakenburg	100	julie moen niet zoo kingderachtig doen
xy	E040a	Venhuizen	100	julle moete niet zoo kinderachtig doen
xy	E040p	Enkhuizen	100	jullie motte niėt zoo kinderachtig doen
xy	A001p	Midsland	100	(jim) motten niet zò kiender achtig do͡en.
xy	Q102p	Sint Antoniusbank	100	ger mōōt nēēt zōē kinderechtech dōēn
xy	L318p	Stramproy	100	Gao mŏtj neet zoë wichtərechtig doon.
xy	L288b	Laar	100	Gê mŏ̀tj nḗt soi (vg. toit) kĭ̀njərächtĭ̀g dṓn.
xy	L237p	Helmond	100	Gellie moet nie zò kinderechtig doen.
yz	L157a	Oventje	100	Gellie moet nie zoe keinderăchtig doen.
yz	L102p	Ravenstein	100	gèlī moet nī zō kei̯ndərachtəg dun
yz	L010p	Wageningen	100	Jylī motə nī zō kindəraXtəg dun
yz	F170p	Barneveld	100	Jullie mon nie soo kienderachtig doewn.
yz	F124p	Putten	100	juuliə moetən niet zoo kiendəraxtix doen
yz	F077p	Urk	100	Jului moeten niet zoo kiengerachteg doen.
yz	B046a	Minnertsga	100	Jimm' mat net sa bennich wêze.
yz	L290p	Panningen	100	Gē mut nēt sō wiXtəreXtəg dōn
yz	L211p	Leunen	100	Gɪllie mót nie zò kienderɛ̄chtig dōēn.
yz	L116p	Beek	100	chillie mot nie soŏ kiĕndərechtəch dōēn
yz	L023p	Arnhem	100	Jullie mot nie soo kindərachtəg doen
yz	F173p	Hoenderloo	100	Jullie mot nit zó kindərachtəg doen.
yz	F128p	Vierhouten	100	Juuln mutn niet zoo kienderlijk doe(ng)
yz	F102p	Oldebroek	100	Ie muttn neet zo kinderachtig doon ( gek doon)
yz	F079p	Ens	100	Jie moet mit mekanger neit zo kingerachtig doon.
yz	F052p	Kuinre	100	Jullie moet'n niet zo kienderachtig doen
yz	B002p	Nes	100	Jimme moete niet zoo kinderachtig doen
yz	F207p	Drempt	100	iele mot neet zo kinderachtig doon
yz	F179p	Zutphen	100	Ielie mot nît zoo kinderachtig doan.
yz	F132p	Diepenveen	100	Iellu mot niet zoo kindrachtig doên.
yz	F106p	Windesheim	100	ieluu mutten niet zoo kinderachtig doen.
yz	F086p	Rouveen	100	ī mun nēt zṓ kīnd'ràchtəg dṓn
yz	F060p	Steenwijk	100	Ie moet'n neët so kienderachtig doon.
yz	F021p	Oldeberkoop	100	Jim moeten niet zoo kienderachtig doen.
yz	G279a	Zieuwent	100	ĕĕj mŏăt nēēt sŏŏ kindərachtəg dōōn
yz	G246p	Lochem	100	ielø: mɔt ne:t so: kindəʀaxtəg do:n.
yz	G197p	Holten	100	Ieleu munn neet zoo keendragtg doon
yz	G139a	Arriën	100	ie mun nie(t) zoo kinderlik dõõ"n
yz	G091d	Linde	100	ie mut mit mekarə niet zo kiendərachtig doen
yz	G024p	Dwingeloo	100	Ie moet ni'jt zoo kienderachtig doon
yz	C145p	Zevenhuizen	100	Jim moet'n niet so kinderachtig doen.
yz	C063p	Oldehove	100	joe mouten nait zo kienderachtig doun
yz	C023a	Hornhuizen	100	Joe mout'n nait zo leutje pōtje achtig doun!
yz	G257p	Haaksbergen	100	ieleu mot ni zo keenderachtig doon
yz	G173p	Almelo	100	Iejlen must neet zoo kinderachtig doon
yz	G094p	Gramsbergen	100	i'j mut niet doen as een klein kind
yz	G031p	Orvelte	100	Ie moet niet zo kinderachtig doen
yz	G007p	Rolde	100	Ei moe(w)t ni(ie)t zoo kinneraachtig doe(w)n.
yz	C148a	Glimmen	100	Jə mo̱ut'n nait sō kĭndəràchtig doun
yz	C070a	Sint Annen	100	Ie motn nait zoo kinderachtig weezn.
yz	C001b	'T Lage Van De Weg	100	Je mon'n nait zo kienerachtig doun.
yz	G079a	Amsterdamscheveld	100	jullie moetən niet zó kinderachtig doen.
yz	G058p	Emmen	100	Eei moet niet zo kinderachtig doen.
yz	G012a	Nieuw-Buinen	100	je mout'n nait zoo kinderachtig doun
yz	C156p	Muntendam	100	Ie moutn nait zoo kinderachtig doun.
yz	C081p	Weiwerd	100	Je mout'n nait zoo kinderachtig doun (weez'n).
yz	C042p	Spijk	100	Je mouten joe nait zo kienderachtig aanstellen
yz	C165p	Bellingwolde	100	Ie  moutn nait zoo kindrachtig weez'n
yz	G285p	Meddo	100	I-j môt nêet zôo kinderachtig dôon.
yz	K189p	Essen	100	Ge mot sĕuw e kinderaachtichèje ni-j doen.
yz	P133a	Terlanen	100	Ge moet zeutjen kjinderstreken niet uitzette
yz	K191p	Meerle	100	Ge moet zulke kinderachtige dingen nie uithalen
yz	K234p	Wechelderzande	100	?ə myt zu:ən kindəraxtixhe:də ni du:n
yz	K305p	Olen	100	Gə muët zo: ən kèndərstre:kən nĭvərkoəpən
yz	P025p	Aarschot	100	gə mut zūən kindərstrēkə ni dūn
yz	P154p	Outgaarden	100	gęlə maugə zuən keŋərə(straikə) ni tūn
yz	K196p	Poppel	100	Gijlie mot zulke kenderstreken niet uĭtzetten
yz	K241p	Retie	100	gə mut suən kęndərstiēɔn ni dyn
yz	K314a	Gompel	100	gə mǫt sūən kendərstrē'ən ni ọthanən
yz	P047p	Loksbergen	100	Ge mŏĕit zōēən kingerstoeke ni doen
yz	P174p	Velm	100	Dje moet zoe gin keingerstreke aöetzette
yz	L353p	Eksel	100	Ge moet zoo weichtterstreek niet beginnen
yz	Q001p	Zonhoven	100	diə mot ziegin kẹinərstrēk oətzẹtən
yz	Q079p	Guigoven	100	džiẹ mǫṷx zọṷ keŋərętəx ni dọn
yz	L360p	Bree	100	gɛ motj zu kɛnjəraziestriək ned anvaŋə/uətzɛtə/uithalen/uitsteken
yz	L417p	As	100	Gèr moot zoo'n kènjerachtigheid/kènjersreek net oetzette
yz	Q253p	Montzen	100	dèr moot əzön kingəreejə neet dōēwə
yz	O009p	Gottem	100	Ge n moet zoo kinderachtig nie sijn
yz	O182p	Volkegem	100	G'en moet gilder zuk gieën joejsstreek'n/toer'n uitsteek'n
yz	I163p	Oosteeklo	100	gə mut giən kɛndəraxtəge:də̃ øtste:kə̃
yz	I243p	Destelbergen	100	ge moet zue kinderachtig nie zijn
yz	O112p	Elene	100	Keun de giə geen [ə?]nnorzeler toeren, perten uitsteken. gi leeleke kloon. (=clown)
yz	I261p	Appels	100	Ge moetj zèkken kinderstreken ni uitzetten
yz	O149p	Iddergem	100	gən[e?] maɛkənke̜nkəraxte̜rə[??] nitdun.
yz	O275p	Herne	100	ɣə mut' zẹk' kiŋ'ərǫəz'əriə nijǫətstē'
yz	I178p	Beveren	100	Ge moet zoeë 'n kinderstreken nie uitsteken
yz	I268a	Kalfort	100	xə myt sünə kindəręxtəxaətə ni tūn
yz	O178a	Molenbeek-Saint-Jean	100	Zoe en kignerstreike mo je nemi oeitoele 
yz	P198p	Sint-Genesius-Rode	100	ge 'n moet zoen kinderstreke nie uitzette (ook wel: doeng)
yz	55045/H051p	Wulpen	100	jə mujøədər nia sa n jøədər kleə nəjuə strəekəyta:lə
yz	55005/N024p	Westvleteren	100	jə mu liŋs nɛ ɔsans zɔ kindəraxtig zī
yz	N116p	Loker	100	jə mu gę zǫkə kiŋdərstre:kŋ dũ:
yz	H016p	Oostende	100	jə mudazə ni: zɛ:vərən
yz	55036/H061p	Koekelare	100	jə mussə kindəraxtəx nituə:n
yz	55022	Houthulst	100	Je moe geren geen zukke zotte manieren doen
yz	N130p	Wervik	100	Ge moe geen zeke kienderuiomier em
yz	H005p	Uitkerke	100	Je moet da zukke geen kinderachtigheden uitsteken
yz	55044/H068p	Loppem	100	jə muzoə kindraxtə ni tu:n
yz	N041p	Pittem	100	gə mu sǫk xęən kindraxtəxēdən dūn
yz	55023/N141p	Kortrijk	100	gən mu(t) zøkə kęndəraxtəxēn ni dun
yz	K245p	Deurne	100	Ge mut zoon kindərachtøgkedə nie uitstekə
yz	K332p	Onze-Lieve-Vrouw-Waver	100	Ge mut zoe en kinderstreeke ni toen
yz	P018p	Kampenhout	100	Ge moeit zokken kinderoize niet doe
yz	47114	Aarö (Årø)	12	I maa it dryv saarren Bónnstregr!
yz	56462	Babow	41	Wü nederbischo take źischestwo gonisch.
yz	53549	Zon	43	Takich dziciństw nie powinniście robić.
yz	53561	Myslowice	43	Wy nie śmi eci takie dziecinstwa prowndzic!
yz	43859	Schachendorf	46	Nekate se tako po dičinji ponašati.
